"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1275901,1276000,1273599,1273230,1273231,1273115,1273228,1273222,1273232,1273375,1273226,1273343,1271449,1269583,1270682,1270578,1270674,1270579,1270582,1269113,1270577,1269670,1268643,1269666,1268690,1268646,1268715,1268679,1268645,1268579,1268156,1265278,1265110,1265269,1046166,1265283,1265201,1268154,1267298,1265277,1265293,1023526,1267644,1265196,1023620,1265045,1265599,1265268,1265252,1265571,1023374,1268401,1264964,1265010,1264447,1264678,1264505,1254460,1259847,1265864,1254504,1254471,1259854,1264486,1264512,1264820,1260042,1264970,1264522,1264991,1260136,1254503,1264827,1260040,1265011,1264992,1254467,1260058,1265020,1259994,1264825,1264961,1265007,1264996,1264477,1264962,1264818,1264997,1264524,1264963,1264998,1263897,1263896,1248472,1261891,1262582,1256670,1262031,1261888,1262589",2017/05/04 21:54:21
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"The informed engineer","M. Oxnam","Sci.-Eng. Library, Arizona Univ., Tucson, AZ, USA","33rd Annual Frontiers in Education, 2003. FIE 2003.","20040219","2003","2","","F1E","5-8 Vol.2","Future engineers need an education program that can provide them with the breadth of knowledge necessary to be knowledgeable and productive contributors to both the workplace and to society. In short, engineers need information. Unfortunately, most technical science courses don't require assignments that involve information research. It is even more unfortunate, that due the heavy technical nature of their curriculum, students are often only exposed to these information retrieval skills a few times in their college career. The Association of College & Research Libraries and the American Association for Higher Education endorsed Information Literacy Competency Standards for higher education to describe essential skills that a student should possess to effectively identify the need for and utilize information. These standards correlate with several of the ABET evaluation criteria. This paper both examines these relationships and explores the need for engineering students to master information competencies.","0190-5848;01905848","POD:0-7803-7961-6","10.1109/FIE.2003.1264678","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264678","","Accreditation;Design engineering;Educational institutions;Educational products;Educational programs;Employment;Engineering profession;Engineering students;Information retrieval;Knowledge engineering","accreditation;educational courses;engineering education","ABET evaluation criteria;American Association for Higher Education;Association of College & Research Libraries;Information Literacy Competency Standards;engineering students;information research;technical science courses","","2","","6","","","5-8 Nov. 2003","","IEEE","IEEE Conference Publications"
"Agent-based modeling of knowledge flows: illustration from the domain of information systems design","M. E. Nissen; R. E. Levitt","Naval Postgraduate Sch., Monterey, CA, USA","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","8 pp.","","Knowledge management (KM) represents a topic of considerable current interest. However, the majority of extant KM research treats knowledge as a static object that can be acquired, stored and retrieved through information technology. Two fundamental problems emerge from this current majority view: (1) many scholars view knowledge as distinct from information, and (2) very little attention is paid to the dynamics of knowledge - a phenomenon which many scholars term ""knowledge flows."" In this article we build upon a steady stream of research in computational organization theory to develop agent based models of knowledge flows. Such models draw from emerging theory for multidimensional representation of the knowledge flow phenomenon, and they enable the dynamics of enterprise knowledge flows to be formalized and simulated through computational models. We illustrate this research approach and modeling environment through formal representation and simulation of knowledge flows from the domain of information systems design.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265599","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265599","","Cameras;Computational modeling;Information retrieval;Information systems;Information technology;Knowledge management;Management information systems;Multidimensional systems;Pattern analysis;Visualization","information systems;knowledge management;knowledge representation;software agents","agent modeling;computational agent model;computational organization theory;enterprise knowledge flow;formal representation;information system design;information technology;knowledge dynamics;knowledge flow simulation;knowledge management research;multidimensional knowledge representation","","6","","39","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"Learning dynamic user model in Bayesian image retrieval","Qi Zhang; Xiang-Dong Zhou; Li Liu; Bai-Le Shi","Dept. of Comput. & Inf. Technol., Fudan Univ., Shanghai, China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","5","","2844","2849 Vol.5","Long-term learning exploiting historical RF information benefits CBIRS in both effectiveness and efficiency. However, distinguishing specific user understanding of image is a key issue deserving much attention. Based on the Bayesian framework in PicHunter, we propose a probabilistic model incorporating long-term learning to estimate a dynamic user model. By using RF sequence as the user pattern, our approach can gradually update the prediction of current user based on matching the current user pattern with the user patterns in Log according to Edit Distance. Compared with the invariant user model in PicHunter, our model is capable of dynamically adjusting when more user actions are observed, thus provide more accurate prediction for probability distribution. Experimental results show that our approach can improve the retrieval effectiveness apparently.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1260042","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1260042","","Bayesian methods;Content based retrieval;Feedback;Image retrieval;Information retrieval;Information technology;Pattern matching;Predictive models;Probability distribution;Radio frequency","belief networks;content-based retrieval;image retrieval;learning (artificial intelligence);relevance feedback;statistical distributions;user modelling","Bayesian image retrieval;CBIRS;PicHunter;RF information;RF sequence;contour based image retrieval;dynamic user model learning;invariant user model;long term learning;probabilistic model;probability distribution;relevance feedback information;relevance feedback sequence;user pattern","","0","","11","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"On neural network algorithms for retrieving forest biomass from SAR data","F. Del Frate; D. Solimini","Dipt. di Informatica, Univ. of Rome "Tor Vergata", Italy","IEEE Transactions on Geoscience and Remote Sensing","20040130","2004","42","1","24","34","We discuss the application of neural network algorithms (NNAs) for retrieving forest biomass from multifrequency (L- and P-band) multipolarization (hh, vv, and vv) backscattering. After discussing the training and pruning procedures, we examine the performances of neural algorithms in inverting combinations of radar backscattering coefficients at different frequencies and polarization states. The analysis includes an evaluation of the expected sensitivity of the algorithm to measurement noise stemming both from speckle and from fluctuations of vegetation and soil parameters. The NNA accomplishments are compared with those of linear regressions for the same channel combinations. The application of NNAs to invert actual multifrequency multipolarization measurements reported in literature is then considered. The NNA retrieval accuracy is now compared with those yielded by linear and nonlinear regressions and by a model-based technique. A direct analysis of the information content of the radar measurements is finally carried out through an extended pruning procedure of the net.","0196-2892;01962892","","10.1109/TGRS.2003.817220","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1262582","","Algorithm design and analysis;Backscatter;Biomass;Frequency;Information retrieval;Neural networks;Noise measurement;Polarization;Radar;Soil measurements","data acquisition;forestry;geophysical techniques;neural nets;regression analysis;remote sensing by radar;synthetic aperture radar;vegetation mapping","L-band;P-band;SAR data;algorithm sensitivity;channel combinations;extended pruning procedure;forest biomass retrieval;information content analysis;linear regressions;measurement noise;model-based technique;multifrequency multipolarization backscattering;multifrequency multipolarization measurements;neural network algorithms;nonlinear regressions;polarization states;radar backscattering coefficients;radar measurements;soil parameters;speckle;synthetic aperture radar;vegetation","","29","","51","","","Jan. 2004","","IEEE","IEEE Journals & Magazines"
"Forecasting Intraday stock price trends with text mining techniques","M. A. Mittermayer","Inst. of Inf. Syst., Bern Univ., Switzerland","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","10 pp.","","In this paper, we describe NewsCATS (news categorization and trading system), a system implemented to predict stock price trends for the time immediately after the publication of press releases. NewsCATS consists mainly of three components. The first component retrieves relevant information from press releases through the application of text preprocessing techniques. The second component sorts the press releases into predefined categories. Finally, appropriate trading strategies are derived by the third component by means of the earlier categorization. The findings indicate that a categorization of press releases is able to provide additional information that can be used to forecast stock price trends, but that an adequate trading strategy is essential for the results of the categorization to be fully exploited.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265201","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265201","","Board of Directors;Computer science;Computer security;Data mining;Information retrieval;Information security;Information systems;Mathematics;Retirement;Text mining","classification;data mining;electronic trading;forecasting theory;information retrieval;stock markets;text analysis","NewsCATS;information retrieval;news categorization and trading system;press release;stock price trend forecasting;text mining;text preprocessing;trading strategy","","42","5","23","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"A study of QoS-based multimedia data retrieval systems","T. Yamazaki","Keihanna Human Info-Commun. Res. Centter, Commun. Res. Lab., Kyoto, Japan","2003 IEEE International Symposium on Industrial Electronics ( Cat. No.03TH8692)","20040226","2003","1","","485","489 vol. 1","Multimedia applications that treat various types of data like videos, audios, and images are becoming popular amongst the Internet users. Assuming best-effort networks as the infrastructure, we are developing a multimedia data retrieval system based on QoS (quality of service) concept that searches and retrieves various types of multimedia data from plural multimedia data archives. As one of QoS parameters, we select the user's response time. Since the response time is related with network throughputs, throughput measurement becomes an important technology in the system. So far, we have developed a mechanism to decide a retrieval order of multimedia data that match with the user's searching request. The mechanism is called QoS scenario and it balances the user's searching request (keyword matching) and the QoS factor related with the user's response time that can be determined by the throughput measurement. The QoS scenario was used in the first version of our multimedia data retrieval system. In this paper, we study the active and passive throughput measurement technologies. Also, a multimedia data structure is introduced on the basis of the Dublin Core that has been standardized. Owing to the multimedia data structure, the system is able to hold interoperability and wide-area-network search and retrieval can be realized.","","POD:0-7803-7912-8","10.1109/ISIE.2003.1267298","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1267298","","Data structures;Delay;Educational institutions;Information retrieval;Multimedia systems;Quality of service;Software libraries;Throughput;Time measurement;Videos","Internet;information retrieval systems;multimedia communication;quality of service","Dublin Core;Internet;QoS scenario;active throughput measurement technologies;keyword matching;multimedia applications;multimedia data archives;multimedia data retrieval system;passive throughput measurement technologies;quality of service;response time;users searching request;wide-area-network retrieval;wide-area-network search","","1","","13","","","9-11 June 2003","","IEEE","IEEE Conference Publications"
"Logical cluster construction in a grid environment for similar protein retrieval","T. Ohkawa; Y. Nonomura; K. Inoue","Dept. of Multimedia Eng., Osaka Univ., Japan","2004 International Symposium on Applications and the Internet Workshops. 2004 Workshops.","20040303","2004","","","681","687","This paper proposes a framework of constructing appropriate logical clusters in a grid environment for developing the protein surface retrieval system, which is a useful computational technology for protein functional analysis. In this system, the retrieval is processed with two layers of parallel processing by dividing computing resources into logical clusters. The agency host submits the job of calculating similarity between an input protein and each active site in the database to every logical cluster in the Grid. Each logical cluster calculates the similarity using the MPI-based parallel program and returns the result to the agency host. We also present a method of suggesting a better structure pattern of logical clusters based on the estimation of the processing time for surface comparison in each logical cluster. The experimental results prove the effectiveness of the proposed framework.","","POD:0-7695-2050-2","10.1109/SAINTW.2004.1268715","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268715","","Appropriate technology;Certification;Environmental management;Grid computing;Information retrieval;Multimedia systems;Parallel processing;Protein engineering;Shape;Supercomputers","grid computing;information retrieval;message passing;parallel processing;proteins;workstation clusters","MPI-based parallel program;computational technology;grid environment;grid technology;logical clusters;message passing interface;parallel processing;protein functional analysis;protein surface retrieval;similar protein retrieval","","1","","9","","","26-30 Jan. 2004","","IEEE","IEEE Conference Publications"
"Wavelet based multiresolution histogram for fast image retrieval","P. Jain; S. N. Merchant","Dept. of Electr. Eng., Indian Inst. of Technol., Bombay, India","TENCON 2003. Conference on Convergent Technologies for Asia-Pacific Region","20040315","2003","2","","581","585 Vol.2","An important task in most content-based image retrieval (CBIR) systems is similarity matching. Similarity matching requires feature vector distance computation for each candidate image in an image database. Conventional algorithms based on exhaustive search are highly time consuming and inefficient. With the rapid increase in database size, there is a growing need for a fast and efficient retrieval system. A multiresolution data-structure based approach provides a good solution to the problem, but there is still scope for improvement. We propose a wavelet based multiresolution data-structure algorithm for faster image searching. The proposed approach reduces computation by around 50% over the multiresolution data-structure algorithm. In the proposed approach, we reuse the information obtained at lower resolution levels for similarity matching at higher resolution levels. This algorithm also saves disk storage space by about 50% over the multiresolution data-structure approach. The proposed approach can be easily combined with existing algorithms for further performance enhancement. We use the proposed approach to match similarity between luminance histograms for image retrieval.","","POD:0-7803-8162-9","10.1109/TENCON.2003.1273231","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1273231","","Computational efficiency;Content based retrieval;Histograms;Image databases;Image resolution;Image retrieval;Indexing;Information retrieval;Software libraries;Spatial databases","content-based retrieval;data structures;image matching;image resolution;image retrieval;visual databases;wavelet transforms","content-based image retrieval;content-based retrieval;exhaustive search;feature vector distance;image database;luminance histograms;multiresolution data-structure based approach;similarity matching;wavelet based multiresolution histogram","","2","1","5","","","15-17 Oct. 2003","","IEEE","IEEE Conference Publications"
"A framework for creating a facetted classification for genres: addressing issues of multidimensionality","K. Crowston; B. H. Kwasnik","Sch. of Inf. Studies, Syracuse Univ., NY, USA","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","9 pp.","","People recognize and use document genres as a way of identifying useful information and of participating in mutually understood communicative acts. Crowston and Kwasnik discuss the possibility of improving information access in large digital collections through the identification and use of document genre metadata. They draw on the definition of genre proposed by Orlikowski and Yates (1994), who describe genre as ""a distinctive type of communicative action, characterized by a socially recognized communicative purpose and common aspects of form"". Scholars infields such as rhetoric and library science have attempted to describe and systematize the notion of genre, and have offered many different definitions of genre. We like Orlikowski and Yates's definition because it takes into account all three aspects of genre that we recognize as fundamental: content, form, and purpose. A document's genre is a subtle and complex concept in which the content and form of a document are fused with its purpose or function. As such, a document's genre cannot be separated from the context in which it is used; the same document may be construed as being of a different genre depending on how it is invoked in a given situation. Starting from the document, a letter may be a personal communication, or a piece of evidence in a court of law, or an agreement, or even a work of art. Starting from the situation, we note that differences in an information situation are often reflected in the kind of document that is considered helpful (e.g., a problem set vs. a lesson plan vs. a tutorial about mathematics, for instance). Thus, we see genre as a multidimensional phenomenon, which takes into account not only the attributes of the document itself, but also of its role in human endeavor. In this paper, we discuss some considerations in developing a facetted classification for genres to address the problem of multi-dimensionality.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265268","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265268","","Art;Character recognition;Context;Humans;Information retrieval;Libraries;Mathematics;Multidimensional systems;Rhetoric","classification;document handling","digital collection;document genre metadata;facetted genre classification;information access;library science;multidimensionality issue;personal communication","","9","","22","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"On the role of query refinement in searching for information: the librarian agent query refinement process","N. Stojanovic","Inst. AIFB, Karlsruhe Univ., Germany","Proceedings of the Fourth International Conference on Web Information Systems Engineering, 2003. WISE 2003.","20040219","2003","","","41","50","In this paper we present an approach for the query refinement called librarian agent query refinement process, which simulates the role a human librarian plays in the searching for information resources in a library. The process consists of two phases: problem discovery, in which the potential problems (ambiguities) of the initial query are discovered and estimated and query refinement, which analyses these ambiguities in order to provide suitable modification of that query that increases the precision and recall of the searching process. The agent performs comprehensive analyses of a query, based on the structure of the used vocabulary in an information portal and the content of its information repository. Moreover, the information about the previous users' behaviour and the activities of the current user are used for making the query refinement process more efficient (i.e. usage-driven and personalized). From the user's point of view, the main advantage of such an approach is that it enables a user to satisfy his information need in a more intuitive and efficient way.","","POD:0-7695-1999-7","10.1109/WISE.2003.1254467","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1254467","","Humans;Information analysis;Information filtering;Information resources;Information retrieval;Libraries;Performance analysis;Phase estimation;Portals;Vocabulary","information needs;library automation;portals;query formulation;query processing;software agents","human librarian;information need;information portal;information repository;information resources;information searching;librarian agent query refinement;library resources;problem discovery;searching process","","0","","25","","","10-12 Dec. 2003","","IEEE","IEEE Conference Publications"
"Content-based video retrieval using the shot cluster tree","Wen-Gang Cheng; De Xu","Dept. of Comput. Sci. & Technol., Northern Jiaotong Univ., Beijing, China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","5","","2901","2906 Vol.5","Content-based video retrieval is a proper solution to handle the video data. But because of their huge volumes and high dimensionality, finding a proper way to organize them for efficient search and retrieval becomes a challenging and important problem. In this paper, we present a framework for content-based video retrieval using the Shot Cluster Tree, while the latter organizes the content of shots in the tree structure. The framework can supply users with two types of queries: query-by-content and query-by-example. We also put up a novel and efficient clustering method for generating the Shot Cluster Tree structure, where shots which are visual similar and time adjacent are grouped into shot groups using the method of Sliding Shot Window firstly and then shot groups are clustered into shot clusters with the simple agglomerative hierarchical clustering method. In addition to constructing the structure of content, the Shot Cluster Tree also provides better ways to video summary and video annotation, which facilitate the video retrieval. An experimental system has been built up. Experiments verify the effectiveness of the proposed approach.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1260058","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1260058","","Clustering methods;Computer science;Content based retrieval;Digital TV;Feature extraction;Indexing;Information retrieval;Multimedia databases;Tree data structures;Video sequences","content-based retrieval;image retrieval;pattern clustering;tree data structures;video signal processing","agglomerative hierarchical clustering method;content based video retrieval;query by content;query by example;shot cluster tree structure;sliding shot window;video annotation;video summary","","3","2","12","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"Modeling of moving objects and querying videos by trajectories","Yan Jianfeng; Li Zhanhuai","Dept. of Comput. Sci. & Eng., Northwestern Polytech. Univ., China","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","373","","Content-based retrieval of videos in databases is a technique which has attracted considerable research interest during the last years (Guojun, 1999). Most papers in this area discuss how to retrieve some kinds of video scenes involving moving objects according to some example trajectories of these objects according to Nabil (1998) and Aghbari et al. (2000). In this paper, we present a model to describe the trajectories of moving objects and use it to retrieve video scenes.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1265020","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265020","","Algebra;Computer science;Content based retrieval;Doped fiber amplifiers;Information retrieval;Layout;Multimedia databases;Object oriented modeling;Spatiotemporal phenomena;Videos","content-based retrieval;image motion analysis;video databases;video signal processing","content-based retrieval;moving objects;object modeling;trajectories;video databases;video querying","","2","","3","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"Digital documents and media","M. Shepherd","Dalhousie University","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","91","91","The Digital Documents and Media Track has been part of HICSS for the last number of years. What I personally find fascinating about this Track is the amount of turnover and renaming of MiniTracks each year. I feel this represents the dynamic nature of the digital age in which we live.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265252","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265252","","Application software;Computer science;Content based retrieval;Content management;Erbium;Information retrieval;Semantic Web;Software libraries;Visualization;XML","","","","0","","","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"Assessing knowledge management success/effectiveness models","M. E. Jennex; L. Olfman","San Diego State Univ., CA, USA","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","10 pp.","","This paper proposes a framework for assessing knowledge management system, KMS, success models. The framework uses three criteria: how well the model fits actual KMS success factors, the degree to which the model has a theoretical foundation, and if the model can be used for two types of approaches to building a KMS. The framework is then applied to four KMS success models found in the literature and is determined to be a useful framework for assessing KMS success models.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265571","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265571","","Buildings;Cost accounting;Databases;Information retrieval;Investments;Knowledge management;Memory management;Testing","knowledge management","KMS success factor;knowledge management effectiveness model;knowledge management success model","","24","","29","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"Future directions for cyber knowledge and databases","Y. Kiyoki; M. Inakage; M. Satoh; M. Tomita","Keio University","2004 International Symposium on Applications and the Internet Workshops. 2004 Workshops.","20040303","2004","","","461","466","In the design of multimedia database systems, one of the important issues is how to deal with ??Kansei?? of human beings. The concept of ??Kansei?? includes several meanings on sensitive recognition, such as ??human senses,?? ??feelings,?? ??sensitivity,?? ??psychological reaction??and ??physiological reaction?? [1].","","POD:0-7695-2050-2","10.1109/SAINTW.2004.1268679","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268679","","Data mining;Database systems;Humans;Image retrieval;Information retrieval;Learning systems;Multimedia databases;Multimedia systems;Multiple signal classification;Music information retrieval","","","","1","","13","","","26-30 Jan. 2004","","IEEE","IEEE Conference Publications"
"A new method for approximate melody matching","Ya-Dong Wu; Yang Li; Bao-Long Liu","Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","5","","2687","2691 Vol.5","This paper represents a new method for approximate melody matching, called Linear Alignment Matching (LAM). It takes a geometrical approach and compares melodies by matching their pitch-time contours. Error toleration mechanism is added to make the method robust against humming errors, and the melody similarity is computed from the viewpoint of both rhythm and pitch. A Query-By-Humming system is built based on LAM to test its performance 62 humming clips are searched in a music database comprising 3864 songs, and LAM's top-3 success rate is 90.3%, winning the traditional approximate string matching algorithm by 11%. This experiment result shows the validity of the ""Linear Alignment Matching"" method and the feasibility of using it as the query engine in large digital music libraries.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1259994","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1259994","","Computer errors;Computer science;Content based retrieval;Engines;Feature extraction;Matched filters;Music information retrieval;Rhythm;Robustness;Spatial databases","audio databases;content-based retrieval;digital libraries;music;string matching;very large databases","LAM;approximate melody matching;content-based music retrieval;digital music libraries;error toleration mechanism;humming clips;humming errors;linear alignment matching;music database;pitch-time contours;query engine;query-by-humming system;rhythm;string matching algorithm","","2","","11","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"Estimating computation times in data intensive e-services","S. Krishnaswamy; A. Zaslasvky; Seng Wai Loke","Sch. of Comput. Sci. & Software Eng., Monash Univ., Caufield, Vic., Australia","Proceedings of the Fourth International Conference on Web Information Systems Engineering, 2003. WISE 2003.","20040219","2003","","","72","80","A priori estimation of quality of service (QoS) levels is a significant issue in e-services since service level agreements (SLAs) need to specify and adhere to such estimates. Response time is an important metric for data intensive e-services such as data mining, data analysis and querying/information retrieval from large databases where the focus is on the time taken to present results to clients. A key component of response time in such data intensive services is the time taken to perform the computation, namely, the time taken to perform either data mining, analysis or retrieval. In this paper, we present an approach for accurately estimating the computation times of data intensive e-services.","","POD:0-7695-1999-7","10.1109/WISE.2003.1254471","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1254471","","Application software;Application specific processors;Customer relationship management;Data analysis;Data mining;Delay;Information retrieval;Inventory management;Quality of service;Technology management","Internet;data analysis;data mining;electronic commerce;information retrieval;quality of service;query processing","QoS level;computation time estimation;data analysis;data intensive e-services;data mining;data querying;database querying;goods assembly;goods delivery;information retrieval;quality of service;response time;service level agreements","","2","","26","","","10-12 Dec. 2003","","IEEE","IEEE Conference Publications"
"A music data model and its application","Chaokun Wang; Jianzhong Li; Shengfei Shi","Dept. of Comput. Sci. & Eng., Harbin Inst. of Technol., Heilongjiang, China","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","79","84","A music data model, its query language and its application are proposed in this paper. Firstly, a music data model and its algebraic operations are given, which can be used to describe and manipulate musical data efficiently. Secondly, a structured query language on the model is proposed, which can be used to define and manage musical data. Finally, a digital music library, one of the applications of this model, is presented, which can be used to retrieve musical information, especially against musical instruments.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1264970","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264970","","Application software;Chaos;Content based retrieval;Data models;Database languages;Database systems;Instruments;Multiple signal classification;Music information retrieval;Software libraries","data models;digital libraries;music;query languages","algebraic operations;database management system;digital music library;music data model;musical data management;musical database;musical information retrieval;query language","","1","","13","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"Semantic association of multimedia document descriptions through fuzzy relational algebra and fuzzy reasoning","G. Akrivas; G. B. Stamou; S. Kollias","Image, Video & Multimedia Lab., Nat. Tech. Univ. of Athens, Greece","IEEE Transactions on Systems, Man, and Cybernetics - Part A: Systems and Humans","20040226","2004","34","2","190","196","According to the emerging MPEG-7 standard, the semantic description of multimedia documents is expressed in terms of semantic entities such as objects, events, concepts, and relations among them. The semantic entities can be used as index terms, in order to support the semantic search process. In this paper, we propose a method that a) applies fuzzy relational operations (closure, composition) and fuzzy rules to expand a semantic encyclopedia and b) uses the encyclopedia to associate the semantic entities with the aid of a fuzzy thesaurus. This method is shown to reduce the need for human intervention in creating semantic descriptions of multimedia documents, as well as correct for incompleteness and inconsistency.","1083-4427;10834427","","10.1109/TSMCA.2003.819498","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268154","","Algebra;Data mining;Encyclopedias;Feature extraction;Fuzzy reasoning;Humans;Information retrieval;MPEG 7 Standard;Multimedia databases;Thesauri","content-based retrieval;fuzzy logic;fuzzy set theory;human computer interaction;indexing;information retrieval systems;multimedia databases;relational algebra;semantic Web","MPEG-7 standard;fuzzy reasoning;fuzzy relational algebra;fuzzy thesaurus;human-computer interaction;information retrieval;multimedia databases;multimedia document descriptions;semantic association;semantic entities;semantic search process","","12","","7","","","March 2004","","IEEE","IEEE Journals & Magazines"
"A novel approach of generating video scene structure","Cheng Wengang; Xu De","Dept. of Comput. Sci. & Technol., Northern Jiaotong Univ., Beijing, China","TENCON 2003. Conference on Convergent Technologies for Asia-Pacific Region","20040315","2003","1","","350","353 Vol.1","It is important to organize the unstructured video data properly for video content analysis and application. Existing shot-based video analysis can not get good performance for effective browsing and retrieval because shots are too numerous to handle and can not convey meaningful semantics. The video scene is a meaningful and high-level semantic video unit. In this paper, we present a simple and quick approach of generating video scene structure. We segment the video into shots with an improved twin-comparison method. Shots are grouped into shot clusters using a sliding shots window method, which can greatly reduce computation effort and time. A correlation function between shot clusters is defined to analysis their correlations and to construct the video scene structure. Experimental results show it is an effective method.","","POD:0-7803-8162-9","10.1109/TENCON.2003.1273343","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1273343","","Application software;Computer science;Digital TV;Hidden Markov models;Information retrieval;Layout;Performance analysis;Road transportation;Streaming media;Video sharing","content-based retrieval;image retrieval;information analysis;optical correlation;pattern clustering;video signal processing","browsing;high-level semantic video unit;retrieval;shot cluster correlation;shot cluster grouping;shot-based video analysis;sliding shots window method;twin-comparison method;video content analysis;video data analysis;video scene structure generation;video segmentation","","2","","8","","","15-17 Oct. 2003","","IEEE","IEEE Conference Publications"
"Realization and evaluation of a decaying co-occurrence model based on parallel computing","Zhong Wang; Lan-Shen Guo; Pi-Lian He; Xiao-Shen Zheng","Sch. of Electron. & Inf., Tianjin Univ., China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","4","","2112","2115 Vol.4","This paper proposes and realizes a decaying co-occurrence model, which can generate the thesaurus of similarity between words automatically. The model can get a more precise thesaurus because it considers the distance between words, which is unlike the common co-occurrence model. But its huge computation makes it impracticable in a very large corpus. In order to overcome this limitation, a parallel computing system for calculating the decaying co-occurrence model has been developed, and has been running successfully on the MPI cluster environment. High speedup and efficiency are obtained. This is a substantive step for the construction of basics resource of Chinese information processing.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1259854","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1259854","","High performance computing;Information processing;Information retrieval;Logic;Natural language processing;Parallel processing;Predictive models;Probability;Statistics;Thesauri","information retrieval;message passing;natural languages;parallel algorithms;thesauri;word processing","Chinese information processing;decaying cooccurrence model;information retrieval;message passing interface;natural language processing;parallel computing;thesaurus generation;word cooccurrence","","0","1","6","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
