"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1373510,1373761,1423561,1423299,1423567,1422367,1423482,1423749,1421376,1402286,1412481,1410525,1411824,1409657,1413254,1407190,1410847,1410803,1410849,999219,1410888,1410828,1410780,1401083,1400836,1398451,1394713,1394375,1394558,1394175,1385970,1393184,1387719,1382024,1385467,1385742,1385347,1385439,1381205,1379858,1374321,1380013,1376662,1380050,1374268,1374222,1372429,1375376,1374190,1375373,1365116,1372411,1363923,1357300,1358038,1358034,1358035,1356864,1347761,1349188,1278692,1278693,1345033,1347604,1343076,1342972,1339266,1336151,1296517,1336219,1336144,1333443,1331344,1286465,1283905,1286463,1281338,1286637,1287639,1284009,1277824,880010,1318484,1317325,1314411,1310441,1307877,1307932,1307801,1306944,1306941,1299434,1296908,1290170,1285839,1286783,1281192,1275934,1275935,1273269",2017/05/04 20:32:38
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Chaotic associative memory using distributed patterns for image retrieval by shape information","S. Kosuge; Y. Osana","Tokyo Univ. of Technol., Japan","2004 IEEE International Joint Conference on Neural Networks (IEEE Cat. No.04CH37541)","20050117","2004","2","","903","908 vol.2","We propose a chaotic associative memory using distributed patterns for image retrieval by shape information. This model is based on the chaotic associative memory using distributed patterns that is based on the chaotic associative memory which can separate superimposed patterns and the multi winners self-organizing neural network which has the ability to generate distributed representation patterns corresponding to input in a self-organizing manner.","1098-7576;10987576","POD:0-7803-8359-1","10.1109/IJCNN.2004.1380050","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1380050","","Associative memory;Biological neural networks;Chaos;Computer aided manufacturing;Humans;Image retrieval;Information retrieval;Neural networks;Neurons;Shape","chaos;content-addressable storage;image retrieval;pattern classification;self-organising feature maps","chaotic associative memory;distributed patterns;image retrieval;multiwinners self organizing neural network;shape information;superimposed pattern separation","","7","","13","","","25-29 July 2004","","IEEE","IEEE Conference Publications"
"Information retrieval in document image databases","Yje Lu; Chew Lim Tan","Dept. of Comput. Sci. & Technol., East China Normal Univ., Shanghai, China","IEEE Transactions on Knowledge and Data Engineering","20041004","2004","16","11","1398","1410","With the rising popularity and importance of document images as an information source, information retrieval in document image databases has become a growing and challenging problem. In this paper, we propose an approach with the capability of matching partial word images to address two issues in document image retrieval: word spotting and similarity measurement between documents. First, each word image is represented by a primitive string. Then, an inexact string matching technique is utilized to measure the similarity between the two primitive strings generated from two word images. Based on the similarity, we can estimate how a word image is relevant to the other and, thereby, decide whether one is a portion of the other. To deal with various character fonts, we use a primitive string which is tolerant to serif and font differences to represent a word image. Using this technique of inexact string matching, our method is able to successfully handle the problem of heavily touching characters. Experimental results on a variety of document image databases confirm the feasibility, validity, and efficiency of our proposed approach in document image retrieval.","1041-4347;10414347","","10.1109/TKDE.2004.76","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1339266","65;Index Terms- Document image retrieval;document similarity measurement.;partial word image matching;primitive string;word searching","Digital images;Document image processing;Electronics packaging;Image converters;Image databases;Image retrieval;Information retrieval;Internet;Optical character recognition software;Paper technology","character sets;document handling;image retrieval;string matching;visual databases","character fonts;document image database;document image retrieval;document similarity measurement;information retrieval;partial word image matching;string matching;word searching;word spotting","","19","","40","","","Nov. 2004","","IEEE","IEEE Journals & Magazines"
"Spatial and temporal reasoning in multimedia information retrieval and composition with XDD","N. Sukthong","CS&MIS Program, Mahasarakham Univ., Thailand","IEEE Sixth International Symposium on Multimedia Software Engineering","20050117","2004","","","201","208","This research first proposes a general framework for retrieval and composition of spatial and temporal multimedia. It is based on an equivalent transformation theory and an XDD theory. It employs the MPEG-7 and SMIL standards which provide the tools to annotate the spatial and temporal relations inside multimedia and the tools to compose the multimedia, respectively. SMIL is selected to be one of the representation languages for the multimedia documents and presentations. Yet this has no enough efficiency to handle higher-level spatial and temporal relations, whereas the MPEG- 7 provides tools to annotate those kinds of relations. These tools are used to decompose multimedia contents into segments and synchronize them together. Nevertheless, they should have more expressiveness power for retrieval and composition. As a result, the XDD theory is employed to enhance the language in terms of expressibility and computability. Moreover, by making use of XDD, constraints and axiom specifications are easily defined. This paper also defines a modeling language called SMILD that be able to represent spatial and temporal multimedia.","","POD:0-7695-2217-3","10.1109/MMSE.2004.76","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1376662","","Application software;Computer applications;Computer languages;Content based retrieval;Informatics;Information retrieval;MPEG 7 Standard;Multimedia systems;Telecommunication computing;XML","Unified Modeling Language;content management;document handling;information retrieval;multimedia databases;spatial reasoning;temporal reasoning;video coding","XDD theory;equivalent transformation theory;modeling language;multimedia documents;multimedia information retrieval;spatial reasoning;synchronized multimedia integration language;temporal multimedia;temporal reasoning","","0","","11","","","13-15 Dec. 2004","","IEEE","IEEE Conference Publications"
"A case study on freshness based scoring for fresh information retrieval","N. Sato; M. Uehara; Y. Sakai","Plant Regul. Res. Center, Toyo Univ., Gunma, Japan","IEEE International Symposium on Communications and Information Technology, 2004. ISCIT 2004.","20050411","2004","1","","210","215 vol.1","For most businesses, fresh information retrieval is very important. However, it is difficult for conventional search engines based on centralized architecture to retrieve really fresh information, because they take a long time to collect documents via Web robots. In contrast to a centralized architecture, a search engine based on a distributed architecture does not need to collect documents, because each site independently makes an index. As a result, distributed search engines can retrieve really fresh information. However, fast indexing is not enough to easily retrieve fresh information. The value of information is determined by both freshness and relevance. Traditional ranking methods consider either freshness or relevance; so, we proposed FTF-IDF (fresh term frequency multiplied by inverse document frequency) as a scoring method that considers both freshness and relevance. In this paper, we describe a verification of FTF-IDF on an actual Web diary.","","POD:0-7803-8593-4","10.1109/ISCIT.2004.1412481","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1412481","","Computer aided software engineering;Computer architecture;Content based retrieval;Frequency;Indexing;Information retrieval;Lakes;Search engines;Service oriented architecture;Web pages","Web sites;relevance feedback;search engines;statistical analysis","FTF-IDF;Web diary;distributed architecture;distributed search engines;fresh information retrieval;fresh term frequency multiplied by inverse document frequency;freshness based scoring;ranking methods;relevance;scoring method","","3","","13","","","26-29 Oct. 2004","","IEEE","IEEE Conference Publications"
"An event model and its implementation for multimedia information representation and retrieval","D. Pack; R. Singh; S. Brennan; R. Jain","Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, GA, USA","2004 IEEE International Conference on Multimedia and Expo (ICME) (IEEE Cat. No.04TH8763)","20050222","2004","3","","1611","1614 Vol.3","This work presents a novel framework, built around the notion of an event, for modeling, storage, analysis, and querying of multimedia data. We present an event model using which multimedia data, its spatio-temporal characteristics, and a variety of other potentially flexibly defined attributes can be represented. We also describe the design of a distributed event-based information management system that allows interpretation of multimedia data based on event definitions, storage of such event-based media data, and definition of various types of queries on such information. Examples involving event-based modeling and querying of multimedia data from different settings are presented to illustrate the approach.","","POD:0-7803-8603-5","10.1109/ICME.2004.1394558","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1394558","","Buildings;Data models;Information management;Information representation;Information retrieval;Multimedia databases;Multimedia systems;Organizing;User interfaces;Videos","information analysis;information management;information retrieval;information storage;multimedia computing","distributed event-based information management system;event-based conceptual model;multimedia data interpretation;multimedia data querying;multimedia information representation;multimedia information retrieval;spatio-temporal characteristics","","3","3","11","","","27-30 June 2004","","IEEE","IEEE Conference Publications"
"Information retrieval meets gene analysis","H. Shatkay; S. Edwards; M. Boguski","","IEEE Intelligent Systems","20050404","2002","17","2","45","53","This method uses the scientific literature to establish functional relationships among genes on a genome-wide scale. Experiments on documents discussing yeast genes demonstrate its potential.","1541-1672;15411672","","10.1109/MIS.2002.999219","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=999219","","Abstracts;Bioinformatics;DNA;Fungi;Genomics;Information analysis;Information retrieval;Kernel;Large-scale systems;Proteins","bibliographic systems;biology computing;data mining;genetics;information analysis;information retrieval","data mining;gene analysis;gene functional relationships;genome-wide scale;information retrieval;scientific literature;yeast genes","","3","","26","","","March-April 2002","","IEEE","IEEE Journals & Magazines"
"A multi-agent approach for peer-to-peer-based information retrieval systems","Haizheng Zhang; W. B. Croft; B. Levine; V. Lesser","University of Massachusetts","Proceedings of the Third International Joint Conference on Autonomous Agents and Multiagent Systems, 2004. AAMAS 2004.","20050502","2004","","","456","463","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01373510.png"" border=""0"">","","POD:1-58113-864-4","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1373510","","Collaborative work;Computer science;Information analysis;Information retrieval;Joining processes;Network topology;Peer to peer computing;Protocols;Search engines;System performance","","","","8","1","15","","","23-23 July 2004","","IEEE","IEEE Conference Publications"
"Self-organizing documentary maps for information retrieval","Qing Ma; K. Enomoto; M. Murata","Dept. of Appl. Mathematics & Informatics, Ryukoku Univ., Otsu, Japan","2004 IEEE International Joint Conference on Neural Networks (IEEE Cat. No.04CH37541)","20050117","2004","1","","","9","This paper presents a neural-network-based approach for information retrieval, an important issue in natural language processing. We first describe a method for creating self-organizing documentary maps - visible and continuous representations in which all queries and documents are mapped in topological order according to their similarities. We then show that documents related to queries can be retrieved by merely calculating the Euclidean distances between the positions at which queries and documents are placed and choosing the N closest documents in the ranking order for each query. Small-scale computer experiments have demonstrated that the proposed method is capable of high precision.","1098-7576;10987576","POD:0-7803-8359-1","10.1109/IJCNN.2004.1379858","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1379858","","Communications technology;Electronic mail;Humans;Informatics;Information retrieval;Internet;Mathematics;Natural language processing;Organizing;Visualization","information retrieval;natural languages;self-organising feature maps","Euclidean distances;information retrieval;natural language processing;neural network;self-organizing documentary maps","","0","","8","","","25-29 July 2004","","IEEE","IEEE Conference Publications"
"Improvement of Precision and Recall for Information Retrieval in a Narrow Domain: Reuse of Concepts by Formal Concept Analysis","W. C. Cho; D. Richards","Macquarie University, Sydney, Australia","Web Intelligence, 2004. WI 2004. Proceedings. IEEE/WIC/ACM International Conference on","20050404","2004","","","370","376","With the exponential growth of the World Wide Web (WWW), it has become the most popular place to gather information. However the size of the WWW makes it difficult for people to locate relevant information. About 85% of all Web users use search engines of some kind for this purpose. However, existing search engines often do not return relevant information. The main focus of this paper is to improve search performance by using keywords and web pages which have been previously used or visited by other users. The Formal Concept Analysis (FCA) method has been adapted to maintain a concept map of keywords. This paper shows how both precision and recall has improved the specific-domain area, in which users can share the same knowledge.","","POD:0-7695-2100-2","10.1109/WI.2004.10082","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410828","","HTML;Information analysis;Information retrieval;Lattices;Navigation;Search engines;Web pages;Web search;Web sites;World Wide Web","","","","1","","15","","","20-24 Sept. 2004","","IEEE","IEEE Conference Publications"
"A system of video information capture, indexing and retrieval for interpreting human activity","H. D. Wactlar; M. Christel; A. Hauptmann; S. Stevens; A. Bharucha","Sch. of Comput. Sci., Carnegie Mellon Univ., Pittsburgh, PA, USA","3rd International Symposium on Image and Signal Processing and Analysis, 2003. ISPA 2003. Proceedings of the","20040510","2003","1","","278","283 Vol.1","This system creates a manageable information resource that enables more complete and accurate interpretation, assessment and diagnosis of human behavior in constrained physical spaces. Through activity and environmental monitoring, a continuous, voluminous audio and video record is captured. Through work in information extraction, behavior analysis and synthesis, this record is transformed into an information asset whose efficient, secure presentation empowers specialists with greater insights into problems, effectiveness of treatments, and determination of environmental and social influences. Application environments range from nursery schools to nursing homes. The foundation for this work, the informedia digital video library (H.D. Wactlar et al., 1999), has demonstrated the successful integration of speech, image, and natural language processing in automatically creating an indexed, searchable multimedia information resource for broadcast-quality video, upon which this system builds.","","POD:953-184-061-X","10.1109/ISPA.2003.1296908","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1296908","","Data mining;Educational institutions;Human resource management;Indexing;Information analysis;Information management;Information resources;Information retrieval;Medical services;Monitoring","audio recording;behavioural sciences;indexing;information retrieval;video recording;video signal processing","audio recording;behavior analysis;human activity interpretation;information extraction;information resource management;multimedia information resource;video information capture;video information indexing;video information retrieval;video recording","","2","","22","","","18-20 Sept. 2003","","IEEE","IEEE Conference Publications"
"Ontology based intelligent information retrieval system","Wenjie Li; Zhiyong Feng; Yong Li; Zhoujun Xu","Dept. of Comput. Sci. & Technol., Tianjin Univ., China","Canadian Conference on Electrical and Computer Engineering 2004 (IEEE Cat. No.04CH37513)","20041101","2004","1","","373","376 Vol.1","The notion of ontology is introduced to information retrieval systems and an ontology-based architecture for an intelligent information retrieval system is presented. A hierarchical tree-model of a local domain ontological repository of a CAPP application system is constructed, in which DAML+OIL (DARPA agent markup language and ontology interchange language) is used to annotate in detail the syntax and semantics of concepts, their attributes and relations among concepts. Pretreatment of the local domain ontological repository and the automatic acquirement of remote information on the Internet are implemented by an information semantics-based intelligent clustering algorithm and inference rules in the architecture; the preference databases of users are managed logically according to their retrieval interests. Consequently, the system meets the requirement of intelligent information search, and further improves the efficiency and precision of information retrieval.","0840-7789;08407789","POD:0-7803-8253-6","10.1109/CCECE.2004.1345033","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1345033","","Clustering algorithms;Content based retrieval;Deductive databases;Information retrieval;Intelligent agent;Intelligent systems;Internet;Microstrip;Ontologies;Simple object access protocol","Internet;computer aided production planning;distributed databases;information retrieval;information retrieval systems;multi-agent systems","CAPP;DARPA agent markup language;Internet;computer aided production planning;concept semantics;concept syntax;hierarchical tree;inference rules;information semantics-based intelligent clustering algorithm;intelligent information retrieval system;intelligent information search;local domain ontological repository;multi-agent system;ontology interchange language;ontology-based architecture","","3","5","9","","","2-5 May 2004","","IEEE","IEEE Conference Publications"
"WonGoo: a pure peer-to-peer full text information retrieval system based on semantic overlay networks","Jianming Lv; Xueqi Cheng","Inst. of Comput. Technol., Chinese Acad. of Sci., Beijing, China","Third IEEE International Symposium on Network Computing and Applications, 2004. (NCA 2004). Proceedings.","20041108","2004","","","47","54","Compared with centralized information retrieval system, peer-to-peer (P2P) full text information retrieval system is more scalable, cost effective, fault tolerant, and powerful to search scarce content at the edge of Internet. However, P2P full text search is a very challenging problem, and the traditional broadcast ways are quite ineffective. We present a P2P full text information retrieval system WonGoo that is based on P2P structured overlay networks. We also implement a simulation program and test the performance of the system. Experimental results show that WonGoo is a steady system with high recall, good load balance and low resource usage.","","POD:0-7695-2242-4","10.1109/NCA.2004.1347761","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1347761","","Broadcasting;Computer networks;Content based retrieval;Costs;Fault tolerant systems;IP networks;Information retrieval;Large scale integration;Peer to peer computing;System testing","computer network reliability;fault tolerance;information retrieval systems;peer-to-peer computing;semantic networks;text analysis","P2P full text search;P2P structured overlay networks;WonGoo;peer-to-peer full text information retrieval system;semantic overlay networks","","2","9","25","","","30 Aug.-1 Sept. 2004","","IEEE","IEEE Conference Publications"
"Information retrieval with principal components","A. Hoang","George Washington Univ., Washington, DC, USA","International Conference on Information Technology: Coding and Computing, 2004. Proceedings. ITCC 2004.","20040824","2004","1","","262","266 Vol.1","Latent semantic indexing is a linear data reduction technique used in informational retrieval applications. The method of principal components is a popular linear data reduction technique that has been used in many applications. In this paper how the principal components method is used in information retrieval is presented, and how the latent semantic indexing is related to the principal component method is shown. Two experiments of monolingual and multilingual searches are described to show the feasibility of the method of principal components in information retrieval.","","POD:0-7695-2108-8","10.1109/ITCC.2004.1286463","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1286463","","Data mining;Feature extraction;Indexing;Information retrieval;Information technology;Matrix decomposition;Search methods;Singular value decomposition;Vectors","data reduction;indexing;information retrieval;principal component analysis","information retrieval;latent semantic indexing;linear data reduction;monolingual searches;multilingual searches;principal components","","0","","11","","","5-7 April 2004","","IEEE","IEEE Conference Publications"
"Smart retrieval and sharing of information resources based on contexts of user-information relationships","Wai-Kwong Wing; F. C. M. Lau; Cho-Li Wang","Dept. of Comput. Sci., Hong Kong Univ., China","19th International Conference on Advanced Information Networking and Applications (AINA'05) Volume 1 (AINA papers)","20050425","2005","2","","529","534 vol.2","Information resources on their own present only the information they contain. The relationship between the resources and the users is usually neglected. By exploiting the relationship between the user and information resources in the form of context, which is established when the user accesses or acquires these resources, can help create smart mobile appliances. The metadata contained in a context is not merely data about data, but represents how the user and the information resource are related, which helps searching, provides clues to find related information resources, and facilitates information sharing with minimum manual effort. An electronic business name cards application is implemented to demonstrate the applicability of the idea.","1550-445X;1550445X","POD:0-7695-2249-1","10.1109/AINA.2005.315","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1423749","","Computer science;History;Home appliances;Information resources;Information retrieval;Psychology;Search engines;Web pages;Web search","information resources;information retrieval;meta data;mobile computing","electronic business name cards application;information resources;information searching;information sharing;metadata;resource accesses;resource acquisition;smart information retrieval;smart mobile appliances;user-information relationships","","0","3","21","","","28-30 March 2005","","IEEE","IEEE Conference Publications"
"Enabling personalization recommendation with WeightedFP for text information retrieval based on user-focus","Zhenya Zhang; Enhong Chen; Jin Wang; Xufa Wang","Dept. of Comput. Sci., Univ. of Sci. & Technol. of China, Hefei, China","International Conference on Information Technology: Coding and Computing, 2004. Proceedings. ITCC 2004.","20040824","2004","1","","272","276 Vol.1","Personalization recommendation is a valid method for lightening the user's burden on information retrieval. In order to implement personalization recommendation for text information retrieval (TR), user-focus is defined and algorithms for the construction of user-focus are given in this paper. The construction of user-focus for a user depends on his entire query requests at a period of time. Each query request of the user is treated as a transaction between TR system and him. Items in a transaction are non-noise words in the query request corresponding with the transaction. Each item is weighted with a value to measure the importance of the item for the user. Weighted frequent itemset is used for the user-focus's construction. In order to mine weighted frequented itemset fast, an algorithm named as WeightedFP is presented. The experimental result shows that the implementation of personalization recommendation based on user-focus can lighten the user's burden caused by the work of filtering valid information from vast information in some degree while time requirement of TR is satisfied well.","","POD:0-7695-2108-8","10.1109/ITCC.2004.1286465","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1286465","","Computer science;Data mining;Information filtering;Information filters;Information retrieval;Internet;Itemsets;Search engines;Web search;Web sites","data mining;information filters;information retrieval;text analysis;user interfaces","WeightedFP;personalization recommendation;query requests;text information retrieval;user-focus;weighted frequent","","0","","5","","","5-7 April 2004","","IEEE","IEEE Conference Publications"
"Information retrieval techniques for peer-to-peer networks","D. Zeinalipour-Yazti; V. Kalogeraki; D. Gunopulos","Dept. of Comput. Sci. & Eng., California Univ., Riverside, CA, USA","Computing in Science & Engineering","20040621","2004","6","4","20","26","Peer-to-peer (P2P) systems are application-layer networks that let networked hosts share resources in a distributed environment. An important attribute of P2P networks is the ability to efficiently search the contents of other peers. In this article, the authors survey existing search techniques for information retrieval (IR) in P2P networks, including recent techniques that they propose. They also present a realistic experimental evaluation and comparison of these techniques, using a distributed middleware infrastructure they designed and implemented.","1521-9615;15219615","","10.1109/MCSE.2004.12","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1306941","65;Dermi;P2P;information retrieval;peer-to-peer;search techniques","Client-server systems;Collaboration;Computer networks;Information retrieval;Large-scale systems;Network servers;Peer to peer computing;Personal communication networks;Web server;World Wide Web","Internet;information retrieval;middleware","Dermi;application-layer networks;content searching;distributed environment;distributed middleware infrastructure;information retrieval techniques;network hosts;peer-to-peer networks;resource sharing","","17","","20","","","July-Aug. 2004","","IEEE","IEEE Journals & Magazines"
"Effect of recognition errors on information retrieval performance","A. Vinciarelli","IDIAP Res. Inst., Martigny, Switzerland","Ninth International Workshop on Frontiers in Handwriting Recognition","20041213","2004","","","275","279","This work shows experiments on the retrieval of handwritten documents. The performance of the same state-of-the-art information retrieval system is compared when dealing with manual (no errors) and automatic (word error rate around 50%) transcriptions of the same handwritten texts. The results show that, in terms of the user effort required to find the desired items, the performance degradation due to the recognition errors can be considered acceptable.","1550-5235;15505235","POD:0-7695-2187-8","10.1109/IWFHR.2004.37","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1363923","","Degradation;Dictionaries;Error analysis;Handwriting recognition;Hidden Markov models;Image converters;Image recognition;Information retrieval;Robustness;Text recognition","handwritten character recognition;information retrieval;word processing","handwritten documents retrieval;information retrieval;recognition errors effect","","0","","13","","","26-29 Oct. 2004","","IEEE","IEEE Conference Publications"
"Implementation and evaluation of an adaptive neighborhood information retrieval system for mobile users","Y. Ishikawa; Y. Tsukamoto; H. Kitagawa","Inst. of Inf. Sci. & Electron., Tsukuba Univ., Ibaraki, Japan","Fourth International Conference on Web Information Systems Engineering Workshops, 2003. Proceedings.","20040419","2003","","","25","33","Rapid development and ongoing research activities on mobile devices, digital cartography, and global positioning systems (GPSs) have brought us a new type of software service - location-based services for moving objects (such as people with mobile devices and vehicles with car navigation systems). Realization of location-based services requires new technologies to provide appropriate neighborhood information to moving objects. A general approach to providing neighborhood information to moving objects is to retrieve objects in the neighborhood of a moving object with a spatial query that uses the traditional Euclidean distance. However, if we know the destination and the estimated route of a moving object, we would be able to provide more appropriate information to the object. Based on this idea, we have developed adaptive spatial query generation models that take the trajectory of a moving object into consideration to retrieve desired information. In this paper, we describe the design and implementation of the neighborhood information retrieval system based on the models and evaluate its effectiveness with experiments.","","POD:0-7695-2103-7","10.1109/WISEW.2003.1286783","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1286783","","Appropriate technology;Automotive engineering;Ellipsoids;Euclidean distance;Information retrieval;Mobile computing;Navigation;Prototypes;Systems engineering and theory;Vehicles","information retrieval systems;mobile computing;query processing;search problems;transforms","Euclidean distance;adaptive neighborhood information retrieval system;adaptive spatial query generation model;digital cartography;global positioning systems;location-based services;mobile devices;mobile users","","0","","18","","","13 Dec. 2003","","IEEE","IEEE Conference Publications"
"Distributed index updating method for intranet information retrieval","M. Udagawa; N. Sato; M. Uehara; Y. Sakai","Dept. of Inf. & Comput. Sci., Toyo Univ., Saitama, Japan","24th International Conference on Distributed Computing Systems Workshops, 2004. Proceedings.","20040824","2004","","","56","61","Crawling and indexing have been argued over with regards to existing search engines, however, although the high speed of crawling has been studied widely, improvements in the speed of indexing have seldom been discussed. Building a fresh information search engine should, however, unify these arguments concerning crawling and indexing. An index updating process based on a pipeline that unifies crawling and indexing was proposed. The techniques of a distributed index updating process are discussed with regards to a distributed cooperative search engine.","","POD:0-7695-2087-1","10.1109/ICDCSW.2004.1284009","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1284009","","Data mining;Databases;File servers;Indexing;Information retrieval;Metasearch;Pipeline processing;Search engines;Web pages;Web server","groupware;indexing;information retrieval;intranets;pipeline processing;search engines","crawling;distributed cooperative search engine;distributed index updating method;intranet information retrieval","","0","","5","","","23-24 March 2004","","IEEE","IEEE Conference Publications"
"A logic-based approach for query refinement in ontology-based information retrieval systems","N. Stojanovic; L. Stojanovic","Inst. fur Angewandte Inf. und Formale Beschreibungsverfahren, Karlsruhe Univ., Germany","16th IEEE International Conference on Tools with Artificial Intelligence","20050110","2004","","","450","457","We present a logic-based approach for query refinement in ontology-based information portal. The approach enables a user to navigate through the information content incrementally and interactively. In each refinement step a user is provided with a complete but minimal set of refinements, which enables him to develop/express his information need in a step-by-step fashion. The approach is based on the model-theoretic interpretation of the refinement problem, so that the query refinement process can be considered as the process of inferring all queries which are subsumed by a given query. Moreover, query refinements are ranked according to their relevance to user's needs, whereas these needs are online discovered by analysing a user's behaviour. The approach is very suitable for modelling information retrieval tasks based on the database repositories, like searching product catalogues.","1082-3409;10823409","POD:0-7695-2236-X","10.1109/ICTAI.2004.13","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1374222","","DVD;Databases;Information retrieval;Information technology;Logic programming;Navigation;Ontologies;Portals;Refining;Terminology","database management systems;formal logic;information needs;information retrieval systems;ontologies (artificial intelligence);portals;query processing","database repositories;information retrieval system;logic-based approach;ontology-based information portal;product catalogues;query refinement","","0","","10","","","15-17 Nov. 2004","","IEEE","IEEE Conference Publications"
"Collection understanding [visualization tools in information retrieval]","M. Chang; J. J. Leggett; R. Furuta; A. Kerne; J. P. Williams; S. A. Burns; R. G. Bias","Dept. of Comput. Sci., Texas A&M Univ., College Station, TX, USA","Proceedings of the 2004 Joint ACM/IEEE Conference on Digital Libraries, 2004.","20040927","2004","","","334","342","Collection understanding shifts the traditional focus of retrieval in large collections from locating specific artifacts to gaining a comprehensive view of the collection. Visualization tools are critical to the process of efficient collection understanding. By presenting simple visual interfaces and intuitive methods of interacting with a collection, users come to understand the essence of the collection by focusing on the artifacts. We discuss a practical approach for enhancing collection understanding in image collections.","","POD:1-58113-832-6","10.1109/JCDL.2004.240472","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1336144","","Computer science;Displays;Focusing;Graphical user interfaces;Information retrieval;Navigation;Permission;Software libraries;User interfaces;Visualization","Internet;data visualisation;digital libraries;graphical user interfaces;information filters;information retrieval;online front-ends;visual databases","ambient slideshow;image collection understanding enhancement;image visualization tools;information retrieval;intuitive methods;specific artifact locating;streaming collage;variably gridded thumbnails;visual interfaces","","0","3","","","","11-11 June 2004","","IEEE","IEEE Conference Publications"
"An information gain and grammar complexity based approach to attribute selection in speech enabled information retrieval dialogs","Haiping Li; Haixin Chai","IBM China Res. Lab, Beijing, China","2004 International Symposium on Chinese Spoken Language Processing","20050404","2004","","","345","348","An effective dialog driven method is required for today's speech enabled information retrieval systems, such as name dialers. Similar to the dynamic sales dialog for electronic commerce scenarios, information gain measure based approaches are widely used for attribute selection and dialog length reduction. However, for speech enabled information retrieval systems, another important factor influencing attribute selection is speech recognition accuracy. Too low accuracy results in a failed dialog. Recognition accuracy varies with many issues, including acoustic model performance and grammar complexity. The acoustic model is fixed for a whole dialog, while grammar is different for each interaction round, thereby grammar complexity influences the attribute selected for the next question. An approach combining both information gain measurement and grammar complexity is presented for a dynamic dialog driven system. Offline evaluations show that this approach can give a trade-off between the target of faster discrimination of the candidates for retrieval and higher recognition accuracy.","","POD:0-7803-8678-7","10.1109/CHINSL.2004.1409657","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1409657","","Acoustic measurements;Automatic speech recognition;Electronic commerce;Gain measurement;Information retrieval;Length measurement;Marketing and sales;Speech recognition;Speech synthesis;Target recognition","computational complexity;grammars;information retrieval;interactive systems;speech processing;speech recognition","acoustic model;attribute selection;dialog length reduction;dynamic dialog driven system;grammar complexity;information gain;recognition accuracy;speech enabled information retrieval","","0","","4","","","15-18 Dec. 2004","","IEEE","IEEE Conference Publications"
