"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6406812,6407514,6406654,6407377,6358951,6359540,6359335,6359698,6359334,6359542,6359615,6359692,6359697,6359536,6359333,6359621,6359329,6358958,6359541,6359614,6359699,6359693,6359619,6359696,6359535,6358952,6358956,6359620,6359328,6358957,6349704,6349705,6147031,6147036,6147712,6147030,6147714,6147716,6147032,6147037,6147715,6147720,6147028,6147721,6064498,6064545,6064497,6016752,6016940,6017157,6017155,6016749,6016845,6016751,6017038,6017040,6017042,6017154,6016942,6016846,6017041,6016943,6016843,5708996,5708991,5708988,5708990,5708992,5708989,5708997,5589002,5589170,5589163,5589169,5589194,5589173,5460707,5460711,5460710,5460709,5460704,5460708,5460702,5460703,5382093,5382073,5382092,5382072,5382088,5382097,5382089,5306249,5306273,5306253,5306267,5306269,5306270,4724940,4725091,4725090",2017/05/05 21:33:25
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"[Covers]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","4","","c1","c4","Presents the front and back covers of the proceedings.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359614","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359614","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"Table of contents - Volume 1","","","2011 10th International Conference on Machine Learning and Applications and Workshops","20120209","2011","1","","v","xi","Presents the table of contents of the proceedings.","","Electronic:978-0-7695-4607-0; POD:978-1-4577-2134-2","10.1109/ICMLA.2011.7","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6147037","","","","","","0","","","","","18-21 Dec. 2011","","IEEE","IEEE Conference Publications"
"[Covers]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","1","","c1","c4","The following topics are dealt with: data fusion; ensemble method; data mining; knowledge discovery; feature selection; manifold learning; fuzzy set theories; neural networks and support vector machines.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6358951","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6358951","","","data mining;fuzzy set theory;learning (artificial intelligence);neural nets;sensor fusion;support vector machines","data fusion;data mining;ensemble method;feature selection;fuzzy set theories;knowledge discovery;manifold learning;neural networks;support vector machines","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Front cover - Vol 2]","","","2012 11th International Conference on Machine Learning and Applications","20130110","2012","2","","C4","C4","Presents the front cover or splash screen of the proceedings record.","","Electronic:978-0-7695-4913-2; POD:978-1-4673-4651-1","10.1109/ICMLA.2012.251","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6406812","","","","","","0","","","","","12-15 Dec. 2012","","IEEE","IEEE Conference Publications"
"[Copyright notice]","","","2010 Ninth International Conference on Machine Learning and Applications","20110204","2010","","","iv","iv","","","Electronic:978-0-7695-4300-0; POD:978-1-4244-9211-4","10.1109/ICMLA.2010.3","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5708992","","","","","","0","","","","","12-14 Dec. 2010","","IEEE","IEEE Conference Publications"
"Author index","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","5","","1","12","Presents an index of the authors whose articles are published in the conference proceedings record.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359699","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359699","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Roster]","","","2010 Ninth International Conference on Machine Learning and Applications","20110204","2010","","","1028","1028","Provides a listing of current committee members and society officers.","","Electronic:978-0-7695-4300-0; POD:978-1-4244-9211-4","10.1109/ICMLA.2010.163","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5708989","","","","","","0","","","","","12-14 Dec. 2010","","IEEE","IEEE Conference Publications"
"[Title page iii - Vol 1]","","","2012 11th International Conference on Machine Learning and Applications","20130110","2012","1","","iii","iii","Presents the title page or splash screen of the proceedings record.","","Electronic:978-0-7695-4913-2; POD:978-1-4673-4651-1","10.1109/ICMLA.2012.2","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6407514","","","","","","0","","","","","12-15 Dec. 2012","","IEEE","IEEE Conference Publications"
"Contents","","","2011 International Conference on Machine Learning and Cybernetics","20110912","2011","2","","1","5","Presents the table of contents of the proceedings.","2160-133X;2160133X","Electronic:978-1-4577-0308-9; POD:978-1-4577-0305-8","10.1109/ICMLC.2011.6016846","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6016846","","","","","","0","","","","","10-13 July 2011","","IEEE","IEEE Conference Publications"
"[Title page iii - Volume 2]","","","2011 10th International Conference on Machine Learning and Applications and Workshops","20120209","2011","2","","iii","iii","Conference proceedings title page.","","Electronic:978-0-7695-4607-0; POD:978-1-4577-2134-2","10.1109/ICMLA.2011.173","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6147715","","","","","","0","","","","","18-21 Dec. 2011","","IEEE","IEEE Conference Publications"
"[Front cover - Volume 2]","","","2011 10th International Conference on Machine Learning and Applications and Workshops","20120209","2011","2","","C1","C1","Presents the front cover or splash screen of the proceedings record.","","Electronic:978-0-7695-4607-0; POD:978-1-4577-2134-2","10.1109/ICMLA.2011.186","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6147720","","","","","","0","","","","","18-21 Dec. 2011","","IEEE","IEEE Conference Publications"
"Contents","","","2011 International Conference on Machine Learning and Cybernetics","20110912","2011","1","","1","5","The following topics are dealt with: adaptive systems; business intelligence; biometrics; bioinformatics; data and Web mining; intelligent agent; financial engineering; inductive learning; geo-informatics; pattern recognition; logistics; intelligent control; media computing; neural net and support vector machine. hybrid and nonlinear system; fuzzy set theory, fuzzy control and system; knowledge management; information retrieval; intelligent and knowledge based system; rough and fuzzy rough set; networking and information security; evolutionary computation; ensemble method; information fusion; visual information processing; and computational life science.","2160-133X;2160133X","Electronic:978-1-4577-0308-9; POD:978-1-4577-0305-8","10.1109/ICMLC.2011.6016752","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6016752","","","cybernetics;learning (artificial intelligence)","Web mining;adaptive systems;bioinformatics;biometrics;business intelligence;computational life science;cybernetics;data mining;ensemble method;evolutionary computation;financial engineering;fuzzy control;fuzzy rough set;fuzzy set theory;fuzzy system;geo-informatics;hybrid system;inductive learning;information fusion;information retrieval;information security;intelligent agent;intelligent control;intelligent system;knowledge based system;knowledge management;logistics;machine learning;media computing;networking security;neural net;nonlinear system;pattern recognition;support vector machine;visual information processing","","0","","","","","10-13 July 2011","","IEEE","IEEE Conference Publications"
"[Title page]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","5","","1","2","Presents the title page of the proceedings.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359693","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359693","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Front matter]","","","2011 International Conference on Machine Learning and Cybernetics","20110912","2011","4","","1","2","Contains various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","2160-133X;2160133X","Electronic:978-1-4577-0308-9; POD:978-1-4577-0305-8","10.1109/ICMLC.2011.6017041","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6017041","","","","","","0","","","","","10-13 July 2011","","IEEE","IEEE Conference Publications"
"[Blank page]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","4","","XII","XII","This page or pages intentionally left blank.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359619","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359619","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"List reviewer","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","5","","VII","XI","The conference offers a note of thanks and lists its reviewers.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359696","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359696","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"Author Index - Volume 1","","","2011 10th International Conference on Machine Learning and Applications and Workshops","20120209","2011","1","","505","507","Presents an index of the authors whose papers are published in the conference.","","Electronic:978-0-7695-4607-0; POD:978-1-4577-2134-2","10.1109/ICMLA.2011.179","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6147028","","","","","","0","","","","","18-21 Dec. 2011","","IEEE","IEEE Conference Publications"
"Proceedings of MLSP2012 [front matter]","","","2012 IEEE International Workshop on Machine Learning for Signal Processing","20121115","2012","","","1","2","The following topics are dealt with: support vector machines; patient diagnosis; image segmentation; video signal processing; hidden Markov models; and kernel signals.","1551-2541;15512541","Electronic:978-1-4673-1026-0; POD:978-1-4673-1024-6; USB:978-1-4673-1025-3","10.1109/MLSP.2012.6349704","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6349704","","","hidden Markov models;medical image processing;support vector machines;video signal processing","hidden Markov models;image segmentation;kernel signals;patient diagnosis;support vector machines;video signal processing","","0","","","","","23-26 Sept. 2012","","IEEE","IEEE Conference Publications"
"[Title page i]","","","2009 International Conference on Machine Learning and Applications","20100115","2009","","","i","i","The following topics are dealt with: machine learning; image processing; multimedia; feature extraction and selection; neural networks; evolutionary algorithms and genetic programming; statistical learning; supervised learning; functional clustering; text mining; support vector machines; reinforcement learning; cancer and radiation therapy; system security; bioinformatics and computational biology; and energy applications.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.1","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5382093","","","bioinformatics;cancer;data mining;evolutionary computation;feature extraction;image processing;learning (artificial intelligence);multimedia systems;neural nets;pattern clustering;radiation therapy;security;support vector machines","bioinformatics;cancer therapy;computational biology;energy applications;evolutionary algorithms;feature extraction;feature selection;functional clustering;genetic programming;image processing;machine learning;multimedia;neural networks;radiation therapy;reinforcement learning;statistical learning;supervised learning;support vector machines;system security;text mining","","0","","","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Contents","","","2011 International Conference on Machine Learning and Cybernetics","20110912","2011","3","","1","5","Presents the table of contents of the proceedings.","2160-133X;2160133X","Electronic:978-1-4577-0308-9; POD:978-1-4577-0305-8","10.1109/ICMLC.2011.6016943","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6016943","","","","","","0","","","","","10-13 July 2011","","IEEE","IEEE Conference Publications"
"[Covers]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","3","","c1","c4","Presents the front and back covers of the proceedings.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359535","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359535","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Title pages]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","1","","1","2","The following topics are dealt with: Web information processing; image possessing; ensemble learning; multilabel learning; fuzzy systems; information retrieval; optimization modeling; intelligent information mining; and intelligent systems.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6358952","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6358952","","","Internet;data mining;fuzzy systems;image processing;information retrieval;learning (artificial intelligence);optimisation","Web information processing;ensemble learning;fuzzy systems;image processing;information retrieval;intelligent information mining;intelligent systems;multilabel learning;optimization modeling","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Front cover]","","","2009 International Conference on Machine Learning and Applications","20100115","2009","","","C1","C1","Presents the front cover or splash screen of the proceedings record.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.142","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5382072","","","","","","0","","","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"[Front cover]","","","2010 Ninth International Conference on Machine Learning and Applications","20110204","2010","","","C1","C1","The following topics are dealt with: machine learning; data acquisition, cleansing and categorization; planning and reinforcement learning; supervised learning; multiparty, multimodal and multiobjective learning; feature selection; probabilistic and model based learning; similarity learning; pattern recognition; kernel learning; unsupervised learning; bioinformatics and computational biology; parallel computing; ensemble learning; Bayesian learning; incremental learning; biomedical literature analysis and text retrieval; dynamic learning; multimedia data; and cancer and radiation therapy.","","Electronic:978-0-7695-4300-0; POD:978-1-4244-9211-4","10.1109/ICMLA.2010.172","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5708996","","","Bayes methods;bioinformatics;cancer;data acquisition;data analysis;feature extraction;information retrieval;learning (artificial intelligence);multimedia computing;parallel processing;planning (artificial intelligence);probability;radiation therapy;text analysis","Bayesian learning;bioinformatics;biomedical literature analysis;cancer;computational biology;data acquisition;data categorization;data cleansing;dynamic learning;ensemble learning;feature selection;incremental learning;kernel learning;machine learning;model based learning;multimedia data;multimodal learning;multiobjective learning;multiparty learning;parallel computing;pattern recognition;planning;probabilistic learning;radiation therapy;reinforcement learning;similarity learning;text retrieval;unsupervised learning","","0","","","","","12-14 Dec. 2010","","IEEE","IEEE Conference Publications"
"[Blank page]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","1","","XII","XII","This page or pages intentionally left blank.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6358956","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6358956","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Copyright notice]","","","2010 Second International Conference on Machine Learning and Computing","20100506","2010","","","iv","iv","The following topics are dealt with: artificial neural networks; pattern recognition; wireless sensor networks; mobile robots; data mining; nonlinear systems; fuzzy systems; machine learning; language query processing; support vector machines; optical sensors; shape recognition; probability; genetic algorithm; fuzzy-rough set; and diabetic patients.","","Electronic:978-1-4244-6007-6; POD:978-1-4244-6006-9","10.1109/ICMLC.2010.3","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5460707","","","data mining;fuzzy set theory;fuzzy systems;genetic algorithms;learning (artificial intelligence);mobile robots;neural nets;nonlinear systems;optical sensors;pattern recognition;probability;query processing;rough set theory;shape recognition;support vector machines;wireless sensor networks","artificial neural networks;data mining;fault diagnosis;fuzzy systems;fuzzy-rough set;genetic algorithm;language query processing;machine learning;mobile robots;nonlinear systems;optical sensors;pattern recognition;probability;shape recognition;support vector machines;wireless sensor networks","","0","","","","","9-11 Feb. 2010","","IEEE","IEEE Conference Publications"
"Table of contents - Volume 2","","","2011 10th International Conference on Machine Learning and Applications and Workshops","20120209","2011","2","","v","x","Presents the table of contents of the proceedings.","","Electronic:978-0-7695-4607-0; POD:978-1-4577-2134-2","10.1109/ICMLA.2011.175","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6147721","","","","","","0","","","","","18-21 Dec. 2011","","IEEE","IEEE Conference Publications"
"Paper index","","","2011 IEEE International Workshop on Machine Learning for Signal Processing","20111031","2011","","","1","7","Contains an entry for each author and co-author included in this publication.","1551-2541;15512541","Electronic:978-1-4577-1623-2; POD:978-1-4577-1621-8; USB:978-1-4577-1622-5","10.1109/MLSP.2011.6064545","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6064545","","Indexes","","","","0","","","","","18-21 Sept. 2011","","IEEE","IEEE Conference Publications"
"[Copyright notice]","","","2009 IEEE International Workshop on Machine Learning for Signal Processing","20091030","2009","","","1","1","","1551-2541;15512541","POD:978-1-4244-4947-7","10.1109/MLSP.2009.5306267","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306267","","","","","","0","","","","","1-4 Sept. 2009","","IEEE","IEEE Conference Publications"
"Contents","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","4","","1","4","Presents the table of contents of the proceedings.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359620","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359620","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Copyright notice]","","","2012 IEEE International Workshop on Machine Learning for Signal Processing","20121115","2012","","","1","1","","1551-2541;15512541","Electronic:978-1-4673-1026-0; POD:978-1-4673-1024-6; USB:978-1-4673-1025-3","10.1109/MLSP.2012.6349705","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6349705","","","","","","0","","","","","23-26 Sept. 2012","","IEEE","IEEE Conference Publications"
"[Title page I - Vol 1]","","","2012 11th International Conference on Machine Learning and Applications","20130110","2012","1","","i","i","Presents the title page or splash screen of the proceedings record.","","Electronic:978-0-7695-4913-2; POD:978-1-4673-4651-1","10.1109/ICMLA.2012.1","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6406654","","","","","","0","","","","","12-15 Dec. 2012","","IEEE","IEEE Conference Publications"
"Table of contents","","","2010 Ninth International Conference on Machine Learning and Applications","20110204","2010","","","v","xvi","Presents the table of contents of the proceedings.","","Electronic:978-0-7695-4300-0; POD:978-1-4244-9211-4","10.1109/ICMLA.2010.4","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5708997","","","","","","0","","","","","12-14 Dec. 2010","","IEEE","IEEE Conference Publications"
"[Covers]","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","2","","c1","c4","Presents the front and back covers of the proceedings.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359328","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359328","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"Contents","","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","1","","1","6","Presents the table of contents of the proceedings.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6358957","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6358957","","","","","","0","","","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"[Title page iii]","","","2010 Second International Conference on Machine Learning and Computing","20100506","2010","","","iii","iii","Conference proceedings title page.","","Electronic:978-1-4244-6007-6; POD:978-1-4244-6006-9","10.1109/ICMLC.2010.2","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5460708","","","","","","0","","","","","9-11 Feb. 2010","","IEEE","IEEE Conference Publications"
"[Title page iii]","","","2009 International Conference on Machine Learning and Applications","20100115","2009","","","iii","iii","Conference proceedings title page.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.2","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5382088","","","","","","0","","","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Table of contents","","","2010 Second International Conference on Machine Learning and Computing","20100506","2010","","","v","x","Presents the table of contents of the proceedings.","","Electronic:978-1-4244-6007-6; POD:978-1-4244-6006-9","10.1109/ICMLC.2010.7","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5460702","","","","","","0","","","","","9-11 Feb. 2010","","IEEE","IEEE Conference Publications"
"Author index","","","2009 International Conference on Machine Learning and Applications","20100115","2009","","","805","810","The author index contains an entry for each author and coauthor included in the proceedings record.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.137","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5382097","","","","","","0","","","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"[Title page]","","","2011 IEEE International Workshop on Machine Learning for Signal Processing","20111031","2011","","","1","1","Conference proceedings title page.","1551-2541;15512541","Electronic:978-1-4577-1623-2; POD:978-1-4577-1621-8; USB:978-1-4577-1622-5","10.1109/MLSP.2011.6064497","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6064497","","","","","","0","","","","","18-21 Sept. 2011","","IEEE","IEEE Conference Publications"
"[Copyright notice]","","","2009 International Conference on Machine Learning and Applications","20100115","2009","","","iv","iv","","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.3","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5382089","","","","","","0","","","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Author index","","","2009 IEEE International Workshop on Machine Learning for Signal Processing","20091030","2009","","","1","3","The author index contains an entry for each author and coauthor included in the proceedings record.","1551-2541;15512541","POD:978-1-4244-4947-7","10.1109/MLSP.2009.5306269","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306269","","","","","","0","","","","","1-4 Sept. 2009","","IEEE","IEEE Conference Publications"
"[Front cover]","","","2010 Second International Conference on Machine Learning and Computing","20100506","2010","","","C1","C1","Presents the front cover or splash screen of the proceedings.","","Electronic:978-1-4244-6007-6; POD:978-1-4244-6006-9","10.1109/ICMLC.2010.80","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5460703","","","","","","0","","","","","9-11 Feb. 2010","","IEEE","IEEE Conference Publications"
"Author index","","","2011 International Conference on Machine Learning and Cybernetics","20110912","2011","2","","1","11","The author index contains an entry for each author and coauthor included in the proceedings record.","2160-133X;2160133X","Electronic:978-1-4577-0308-9; POD:978-1-4577-0305-8","10.1109/ICMLC.2011.6016843","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6016843","","","","","","0","","","","","10-13 July 2011","","IEEE","IEEE Conference Publications"
"[Title page iii - Vol 2]","","","2012 11th International Conference on Machine Learning and Applications","20130110","2012","2","","iii","iii","Presents the title page or splash screen of the proceedings record.","","Electronic:978-0-7695-4913-2; POD:978-1-4673-4651-1","10.1109/ICMLA.2012.239","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6407377","","","","","","0","","","","","12-15 Dec. 2012","","IEEE","IEEE Conference Publications"
"Session list","","","2009 IEEE International Workshop on Machine Learning for Signal Processing","20091030","2009","","","1","19","Provides a schedule of conference events and a listing of which papers were presented in each session.","1551-2541;15512541","POD:978-1-4244-4947-7","10.1109/MLSP.2009.5306270","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306270","","","","","","0","","","","","1-4 Sept. 2009","","IEEE","IEEE Conference Publications"
