"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1020957,1021462,1026510,1024761,1029953,1021073,1024759,1026477,1026235,1032209,980543,957039,1008893,943721,1009027,918934,1007263,918869,931806,1004353,953703,957014,1008894,931790,953060,934334,942017,1004513,938453,1011379,1000391,1006656,933755,1000351,1017738,953065,905073,958597,1015549,918728,914863,953916,925411,918829,940051,957013,1014574,944458,1009057,999900,1011366,953859,963104,934058,942580,885071,942207,883003,926653,869612,882411,973025,850789,897197,871458,887844,972058,859326,887269,875123,878183,904635,870334,902859,838689,843295,983029,845202,973041,890409,882400,942154,871571,875079,973042,875013,971960,885798,976827,884381,882416,873742,841934,972521,880450,869615,977508,942181,978273,859741",2017/05/04 20:33:36
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Mobile agents for personalized information retrieval: when are they a good idea?","R. Jain; F. Anjum","Dept. of Appl. Res., Telcordia Technol., Morristown, NJ, USA","2000 IEEE Wireless Communications and Networking Conference. Conference Record (Cat. No.00TH8540)","20020806","2000","1","","242","245 vol.1","Mobile agent technology has been proposed as an alternative to traditional client-server computing for personalized information retrieval by mobile and wireless users from fixed wired servers. We develop a very simplified analytical model that examines the claimed performance benefits of mobile agents over client-server computing for a mobile information retrieval scenario. Our evaluation of this simple model shows that mobile agents are not necessarily better than client-server calls in terms of average response times; they are only beneficial if the space overhead of the mobile agent code is not too large or if the wireless link connecting the mobile user to the fixed servers of the virtual enterprise is error-prone. We quantify the tradeoffs involved for a variety of scenarios and point out issues for further research","1525-3511;15253511","POD:0-7803-6596-8","10.1109/WCNC.2000.904635","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=904635","","Analytical models;Application software;Base stations;Computer errors;Delay;Information retrieval;Joining processes;Mobile agents;Mobile computing;Virtual enterprises","information retrieval;land mobile radio;software agents","average re;average response times;client-server computing;fixed wired servers;mobile agent code;mobile agent technology;mobile information retrieval;mobile users;personalized information retrieval;virtual enterprise;wireless link;wireless users","","1","","5","","","2000","23 Sep 2000-28 Sep 2000","IEEE","IEEE Conference Publications"
"Personalization of information retrieval through user profiling","R. G. Prasad Kantamneni; S. Narayanan","Dept. of Biomedical, Industrial, & Human Factors Eng., Wright State Univ., Dayton, OH, USA","2001 IEEE International Conference on Systems, Man and Cybernetics. e-Systems and e-Man for Cybernetics in Cyberspace (Cat.No.01CH37236)","20020806","2001","5","","3475","3478 vol.5","As the amount of data stored on electronic media increases, it becomes imperative to build information search and retrieval systems that provide user access to the right information quickly. When the search and retrieval process is based purely on key words that are devoid of context, it may result in missing potentially important sources or could result in finding too many unrelated sources. This article presents the NARAD distributed agent architecture that collaborates with users to identify their contextual framework for their information requirements. The architecture allows for individual agents to collaborate with each other to assist other agents based on profiles of users with knowledge of the topic in question. This paper describes the overall approach, the architecture, and results of the evaluation","1062-922X;1062922X","POD:0-7803-7087-2","10.1109/ICSMC.2001.972058","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=972058","","Aggregates;Biomedical engineering;Collaboration;Collaborative software;Data engineering;Data mining;Electronics industry;Human factors;Industrial electronics;Information retrieval","information needs;information retrieval;multi-agent systems;software agents","NARAD distributed agent architecture;contextual framework;information requirements;information retrieval personalisation;information retrieval systems;information search systems;user profiling","","1","3","5","","","2001","07 Oct 2001-10 Oct 2001","IEEE","IEEE Conference Publications"
"Selective information retrieval from hierarchical associative knowledge learning memory","Jeong-Yon Shim","Dept. of Comput. Software, YongIn SongDam Coll., KyeongKi, South Korea","Neural Networks, 2001. Proceedings. IJCNN '01. International Joint Conference on","20020807","2001","3","","1897","1901 vol.3","For the purpose of building an efficient information system in a dynamic environment, it is necessary to develop a well structured intelligent system which has the mechanism of automatic knowledge acquisition, inference and extraction. It must also have a selective mechanism which can retrieve the information by the selecting factor as much as a user wants, because a user doesn't need all the associated data in the memory. We propose a hierarchical associative system with selective information retrieval mechanism considering the above functions. We applied this system to estimating the purchasing degree from a customer's tastes, the pattern of commodities and evaluation of a company","1098-7576;10987576","POD:0-7803-7044-9","10.1109/IJCNN.2001.938453","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=938453","","Buildings;Data mining;Educational institutions;Electronic mail;Humans;Information retrieval;Intelligent structures;Intelligent systems;Neural networks;Software","content-addressable storage;inference mechanisms;information retrieval;knowledge acquisition;learning (artificial intelligence);learning systems","automatic knowledge acquisition;commodities;company evaluation;customer's tastes;dynamic environment;hierarchical associative knowledge learning memory;inference;knowledge extraction;purchasing degree;selective information retrieval;well structured intelligent system","","0","","14","","","2001","15 Jul 2001-19 Jul 2001","IEEE","IEEE Conference Publications"
"NTCIR workshops: data collection-based evaluation of information retrieval and its challenges","N. Kando; J. Adachi","Nat. Inst. of Inf., Japan","Proceedings 2000 Kyoto International Conference on Digital Libraries: Research and Practice","20020806","2000","","","67","74","This paper introduces the NTCIR Workshops. A series of evaluation workshops designed to enhance research in Japanese and Asian language text retrieval, cross-lingual information retrieval, and related text processing techniques such as summarization, extraction, etc. Twenty-eight groups from six countries participated in the first workshop and forty-six groups from eight countries have registered for the second. An evaluation workshop usually provides a set of data usable for experiments and unified evaluation procedures for experimental results. Each participating group conducts research and experiments using the data with various approaches. The importance of reusable large-scale standard data collections in IR research has been widely recognized and an evaluation workshop is now recognized as a new style of active research project that facilitates research by providing the data and a forum for ideas and technology transfer. Finally, some thoughts on future directions are suggested","","POD:0-7695-1022-1","10.1109/DLRP.2000.942154","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=942154","","","information retrieval;technology transfer","Asian language text retrieval;Japanese language text retrieval;NTCIR workshops;cross-lingual information retrieval;data collection-based evaluation;extraction;information retrieval;reusable large-scale standard data collections;summarization;text processing;unified evaluation procedures","","0","","22","","","2000","13 Nov 2000-16 Nov 2000","IEEE","IEEE Conference Publications"
"A similarity-based view to distributed information retrieval with mobile agents","V. Loia; P. Luongo; S. Senatore; M. I. Sessa","Dipt. Matematica e Informatica, Salerno Univ., Italy","10th IEEE International Conference on Fuzzy Systems. (Cat. No.01CH37297)","20020807","2001","3","","1283","1286 vol.2","Although advanced and innovative technologies have been used to retrieve information, the need of advanced, new techniques for Web information retrieval is extant. One of the main difficulties is to return accurate information that fully describes the human request. Standard Web search engines provide two mechanisms to handle a user's query: to input the search keywords or to restrict the searching within a certain topic. These approaches appear too weak to cope with such a vast amount of information and with such a rich human expressiveness. Our approach to Web information retrieval consists in merging different available technologies and paradigms: mobile computation is exploited as effective approach to obtain updated results by dispatching the agents directly on Web resources. Agents are equipped with deductive behavior so to be autonomous in applying inference-based reasoning. A similarity model is embedded into the reasoning engine in order to correctly process the approximation level established at user level side.","","POD:0-7803-7293-X","10.1109/FUZZ.2001.1008893","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1008893","","Databases;Distributed computing;Humans;Information retrieval;Internet;Merging;Mobile agents;Mobile computing;Search engines;Web search","Internet;fuzzy set theory;inference mechanisms;information retrieval;mobile computing;software agents","Web information retrieval;Web resources;approximation level;deductive behavior;distributed information retrieval;inference-based masoning;mobile agents;mobile computation;similarity model;similarity-based view","","2","","17","","","2-5 Dec. 2001","02 Dec 2001-05 Dec 2001","IEEE","IEEE Conference Publications"
"Efficiency improvement of Korean information retrieval system using relative distance between index words","Byung-Ho Lee; Dae-Won Park; YooJin Chung; Hyuk-Chul Kwon","Dept. of Inf. Syst. Eng., Pusan Nat. Univ., South Korea","ISIE 2001. 2001 IEEE International Symposium on Industrial Electronics Proceedings (Cat. No.01TH8570)","20020807","2001","1","","243","246 vol.1","An information retrieval system (IR system) collects documents, analyses the contents of the documents, and saves them in the form of a structure effective to search. The IR system provides the user with proper information. In Korean, predicates specify the meaning of nouns. Therefore, if predicates are used as index words in retrieval, the retrieval precision can be raised. In this study, the author implements an IR system using predicates as index words and interrelation by the relative distance of a predicate and a noun. He inspects an efficient storing structure of index words as well","","POD:0-7803-7090-2","10.1109/ISIE.2001.931790","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=931790","","Computer science;Content based retrieval;Data mining;Dictionaries;Electronic mail;Frequency;Information retrieval;Information systems;Systems engineering and theory;Text analysis","database indexing;information retrieval;optical character recognition;vocabulary","Korea;document collection;document content analysis;efficiency improvement;efficient storing structure;index words relative distance;information retrieval system;nouns;predicates","","1","","","","","2001","12 Jun 2001-16 Jun 2001","IEEE","IEEE Conference Publications"
"A new fuzzy information retrieval system based on user preference model","Dae-Won Kim; K. H. Lee","Dept. of Comput. Sci., Korea Adv. Inst. of Sci. & Technol., Taejon, South Korea","10th IEEE International Conference on Fuzzy Systems. (Cat. No.01CH37297)","20020807","2001","1","","127","130","The goal of information retrieval system is to search the documents which user wants to obtain in a fast and efficient way. Many information retrieval models, including Boolean models, vector models, and fuzzy models based on the traditional fuzzy set theory, have been proposed to achieve these kinds of objectives. The previous models, however, have a limitation on the fact that they do not consider the user's preference in the document search process. In this paper, we proposed a new extended fuzzy information retrieval system which can handle the shortcomings of the previous ones. In the proposed model, a new similarity measure was applied in order to calculate the relevance degree among documents which can exploit the user's preference","","POD:0-7803-7293-X","10.1109/FUZZ.2001.1007263","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1007263","","Boolean algebra;Computer science;Frequency;Fuzzy set theory;Fuzzy sets;Fuzzy systems;Information retrieval;Set theory;Weight measurement","Boolean functions;fuzzy set theory;information retrieval systems;user centred design","Boolean models;document search;fuzzy information retrieval system;fuzzy set theory;similarity measure;user preference model;vector models","","0","","12","","","2001","02 Dec 2001-05 Dec 2001","IEEE","IEEE Conference Publications"
"Discovery of topic distribution through WWW information retrieval process","Y. Takama; K. Hirota","Interdisciplinary Graduate Sch. of Sci. & Eng., Tokyo Inst. of Technol., Yokohama, Japan","2000 26th Annual Conference of the IEEE Industrial Electronics Society. IECON 2000. 2000 IEEE International Conference on Industrial Electronics, Control and Instrumentation. 21st Century Technologies","20020806","2000","3","","1644","1647 vol.3","A concept of topic distribution through WWW IR is proposed. The WWW is rich in newly arising topics, and knowing the topic distribution through the IR process enables the chance discovery for companies and researchers. Also proposed is to employ the Immune Network model for modeling the query network, and the preliminary experimental results show its ability of self-organization, preserving the topic variety","","POD:0-7803-6456-2","10.1109/IECON.2000.972521","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=972521","","Clustering methods;Concrete;Costs;Educational institutions;History;Information retrieval;Search engines;Visualization;World Wide Web;Writing","Internet;data mining;information resources;information retrieval","Immune Network model;Internet;World Wide Web;chance discovery;companies;experimental results;information retrieval;query network;self-organization;topic distribution discovery;topic variety","","0","2","5","","","2000","22 Oct 2000-28 Oct 2000","IEEE","IEEE Conference Publications"
"Use of scaling information for stochastic atmospheric absolute phase screen retrieval","A. Refice; F. Bovenga; S. Stramaglia; D. Conte","Ist. di Radioastronomia, Matera, Italy","IEEE International Geoscience and Remote Sensing Symposium","20021107","2002","3","","1729","1731 vol.3","Scaling information is an important tool for the description of natural processes. Many applications of SAR (differential) interferometry lead to a set of sparse phase measurements, e.g. the monitoring of permanent scatterers. In this case, the atmospheric phase screen component of a given SAR image can be estimated over the PS sparse grid. Usually such data have to be unwrapped and then interpolated on a regular grid. We investigate the utility of the scaling information, valid for atmospheric phase screen data, in the process of unwrapping a set of sparse measurements. We show how the power-law behaviour of the data variogram can be used as an a priori constraint for optimization through techniques such as simulated annealing. The results are interpreted in view of operational applications to real data.","","POD:0-7803-7536-X","10.1109/IGARSS.2002.1026235","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1026235","","Atmospheric measurements;Atmospheric modeling;Constraint optimization;Information retrieval;Interferometry;Monitoring;Phase estimation;Phase measurement;Scattering;Stochastic processes","geophysical techniques;radar theory;remote sensing by radar;synthetic aperture radar;terrain mapping","InSAR;PS sparse grid;SAR;SAR image;SAR interferometry;atmospheric phase screen;geophysical measurement technique;land surface;permanent scatterers;radar remote sensing;scaling data;sparse phase measurements;stochastic atmospheric absolute phase screen retrieval;synthetic aperture radar;terrain mapping;unwrapped;unwrapping","","0","","7","","","24-28 June 2002","","IEEE","IEEE Conference Publications"
"Issues and directions in visual information retrieval","A. Del Bimbo","Dipt. de Sistemi e Inf., Florence Univ., Italy","Proceedings 15th International Conference on Pattern Recognition. ICPR-2000","20020806","2000","4","","31","38 vol.4","Visual information retrieval is attracting an increasing number of researchers from disparate fields, like image analysis, computer vision, databases, knowledge representation, artificial intelligence, man-machine interaction. Although a number of prototype systems have been made available, nevertheless this discipline has not yet reached a mature stage, and overall has not yet been credited as of concrete use in practical applications. Among the very many different lines of development we focus particularly on the importance of bridging the semantic gap between the user and visual information retrieval systems. We focus on usage of semiotics as a framework for extraction of semantics, graphs and graph matching as the representation model and retrieval engine and visualization spaces to capture semantics during the interaction","1051-4651;10514651","POD:0-7695-0750-6","10.1109/ICPR.2000.902859","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=902859","","Artificial intelligence;Computer vision;Image analysis;Image databases;Image retrieval;Information retrieval;Knowledge representation;Man machine systems;Prototypes;Visual databases","image retrieval;information retrieval;relevance feedback","graph matching;representation model;retrieval engine;semantics;semiotics;visual information retrieval;visualization spaces","","1","3","30","","","2000","03 Sep 2000-07 Sep 2000","IEEE","IEEE Conference Publications"
"Content-based information retrieval using an embedded neural associative memory","M. Schmidt; U. Ruckert","Heinz Nixdorf Inst., Paderborn Univ., Germany","Proceedings Ninth Euromicro Workshop on Parallel and Distributed Processing","20020807","2001","","","443","450","In this paper a novel approach for the storage and access of an index used in Internet search engines (Information Retrieval) is presented. The index provides a mapping from search terms to documents. The Binary Neural Associative Memory (BiNAM) stores an index by associating document signatures and document locations in a distributed and content addressable way. The system presented here has a high memory efficiency of more than 90%. The trade-off between memory consumption and precision of the query-results is examined. A scalable system architecture is presented. The architecture exploits the parallel structure of the BiNAM. The association time is estimated to be orders of magnitude faster than a software solution. The system is realized as a modular PCI architecture. The maximum capacity of the first version is 768 MByte memory which allows to implement a BiNAM of 80 K neurons with 80 K inputs each. In such a system approximately 64 million associations can be scored and accessed within 330 ns per association","","POD:0-7695-0987-8","10.1109/EMPDP.2001.905073","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=905073","","Associative memory;Concurrent computing;Content based retrieval;Data structures;Information retrieval;Internet;Neurons;Search engines;Vocabulary;Web sites","Internet;content-addressable storage;content-based retrieval;information retrieval;search engines","BiNAM;Internet search engines;content-based information retrieval;document locations;document signatures;embedded neural associative memory;mapping;memory consumption;modular PCI architecture;scalable system architecture;software solution","","4","3","19","","","2001","07 Feb 2001-09 Feb 2001","IEEE","IEEE Conference Publications"
"Domain knowledge based information retrieval language: an application of annotated Bayesian networks in ovarian cancer domain","P. Antal; B. De Moor; D. Timmerman; T. Meszaros; T. Dobrowiecki","Dept. of Electr. Eng., Katholieke Univ., Leuven, Belgium","Proceedings of 15th IEEE Symposium on Computer-Based Medical Systems (CBMS 2002)","20020807","2002","","","213","218","The increasing amount and variety of domain knowledge and the availability of increasingly large quantities of electronic literature requires new types of support for the development of complex knowledge models. P. Antal et al. (2001) proposed the application of so-called annotated Bayesian networks (ABNs), which are textually-enriched probabilistic domain models that help knowledge engineers and medical experts to find and organize the information that is necessary in model-building. In this paper, we describe an information retrieval language in which the formalized domain knowledge and the attached textual information can be accessed in an integrated fashion and can be used to define various retrieval schemes and relevance measures. This language on the one hand provides maximum flexibility for knowledge engineers to exploit the available annotated domain model as contextual information. On the other hand, it allows the definition of complex, high-level queries, in which the contextual use of the annotated domain model can be optimized for clinical situations. We compare the performance of the standard and the proposed query language in the ovarian cancer domain.","1063-7125;10637125","POD:0-7695-1614-9","10.1109/CBMS.2002.1011379","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1011379","","Bayesian methods;Cancer;Context modeling;Database languages;Information retrieval;Intelligent networks;Knowledge engineering;Probability distribution;Protocols;Tumors","belief networks;cancer;deductive databases;electronic publishing;gynaecology;medical expert systems;medical information systems;query languages;relevance feedback","annotated Bayesian networks;annotated domain model;attached textual information;clinical situations;complex high-level queries;complex knowledge model development;contextual information;contextual use optimization;domain knowledge-based information retrieval language;electronic literature;formalized domain knowledge;information finding;information organization;information relevance measures;knowledge engineering;medical experts;model building;ovarian cancer;performance;query language;textually enriched probabilistic domain models","","0","","10","","","2002","","IEEE","IEEE Conference Publications"
"System fusion for improving performance in information retrieval systems","M. C. McCabe; A. Chowdhury; D. Grossman; O. Frieder","Illinois Inst. of Technol., Chicago, IL, USA","Proceedings International Conference on Information Technology: Coding and Computing","20020807","2001","","","639","643","The fusion of various retrieval strategies has long been suggested as a means of improving retrieval effectiveness. To date, testing of fusion has been done by combining result sets from widely disparate approaches that include an uncontrolled mixture of retrieval strategies and utilities. To isolate the effect of fusion on individual retrieval models, we have implemented probabilistic, vector-space and weighted Boolean models and tested the effect of fusion on these strategies in a systematic fashion. We also tested the effect of fusion on various query representations and have shown up to a 12% improvement in the average precision","","POD:0-7695-1062-0","10.1109/ITCC.2001.918869","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=918869","","Design for experiments;Equations;Extraterrestrial measurements;Feedback;Helium;Information retrieval;Merging;System testing","information retrieval;information retrieval systems;software performance evaluation","information retrieval effectiveness;information retrieval system fusion;information retrieval system performance;precision;probabilistic model;query representations;result sets combination;retrieval strategy fusion;retrieval utilities;vector-space model;weighted Boolean model","","0","3","12","","","Apr 2001","02 Apr 2001-04 Apr 2001","IEEE","IEEE Conference Publications"
"Information fusion for spoken document retrieval","K. Ng","Lab. for Comput. Sci., MIT, Cambridge, MA, USA","2000 IEEE International Conference on Acoustics, Speech, and Signal Processing. Proceedings (Cat. No.00CH37100)","20020806","2000","6","","2405","2408 vol.4","Investigates the fusion of different information sources, with the goal of improving performance on spoken document retrieval (SDR) tasks. In particular, we explore the use of multiple transcriptions from different automatic speech recognizers, the combination of different types of subword unit indexing terms, and the combination of word- and subword-based units. To perform the retrieval, we use a novel probabilistic information retrieval model which retrieves documents based on maximum likelihood ratio scores. Experiments on the 1998 TREC-7 SDR task show that the use of these different information fusion approaches can result in significantly improved retrieval performance","1520-6149;15206149","POD:0-7803-6293-4","10.1109/ICASSP.2000.859326","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=859326","","Amplitude shift keying;Automatic speech recognition;Computer science;Indexing;Information retrieval;Laboratories;Natural languages;Performance evaluation;Training data;Vocabulary","information retrieval;maximum likelihood estimation;probability;sensor fusion;speech recognition;vocabulary","TREC-7 task;automatic speech recognizers;information fusion;information sources;maximum likelihood ratio scores;multiple transcriptions;probabilistic information retrieval model;retrieval performance;spoken document retrieval;subword unit indexing terms;word-based units","","5","","3","","","2000","05 Jun 2000-09 Jun 2000","IEEE","IEEE Conference Publications"
"Related document-based information filtering applied to the association model information retrieval system","T. Kanai; L. Jian; S. Kinifuji","Japan Adv. Inst. of Sci. & Technol., Ishikawa, Japan","Knowledge-Based Intelligent Engineering Systems and Allied Technologies, 2000. Proceedings. Fourth International Conference on","20020806","2000","1","","225","228 vol.1","This paper proposes a new information filtering method which is used to bridge academic research and business interests. Sometimes terms which are used in business situations have different meanings from those of academic research. Hence, although business persons want to find academic research which matches the needs of their business interests, search results usually contain many unintended material. In order to remove such unintended results, we propose a new filtering method which uses related documents as reference material","","POD:0-7803-6400-7","10.1109/KES.2000.885798","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=885798","","Bridges;Collaboration;Databases;Information filtering;Information filters;Information retrieval;Internet;Keyword search;Search engines;World Wide Web","information needs;information retrieval systems","academic research;association model information retrieval system;business interests;information needs;related document-based information filtering","","1","","5","","","2000","30 Aug 2000-01 Sep 2000","IEEE","IEEE Conference Publications"
"Combining fuzzy clustering and fuzzy inferencing in information retrieval","D. H. Kraft; J. Chen; A. Mikulcic","Dept. of Comput. Sci., Louisiana State Univ., Baton Rouge, LA, USA","Ninth IEEE International Conference on Fuzzy Systems. FUZZ- IEEE 2000 (Cat. No.00CH37063)","20020806","2000","1","","375","380 vol.1","We present an integrated approach to information retrieval which combines fuzzy clustering and fuzzy inference techniques in order to achieve optimal retrieval performance. To capture the relationships among index terms, fuzzy logic rules are used. We adapt several fuzzy clustering methods to the task of clustering documents with respect to the index terms. The clusters generated provide a basis for building the fuzzy logic rules. The clusters can also be used to form hyperlinks between documents. The fuzzy logic rules are applied with fuzzy inference to derive useful modifications of the initial query, which will guide the search for relevant documents. Alternative ways to use the fuzzy clusters are explored in this work as well. Our method combines fuzzy clustering and fuzzy inference with traditional relevance feedback approach for retrieval. The advantage of this approach is the emphasis on semantic information which relates the terms through the fuzzy clusters and fuzzy rules. A series of experiments have been conducted in order to validate this approach; a description of those experiments along with the results are presented","1098-7584;10987584","POD:0-7803-5877-5","10.1109/FUZZY.2000.838689","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838689","","Clustering algorithms;Clustering methods;Computer science;Databases;Engines;Frequency measurement;Fuzzy logic;Fuzzy set theory;Information retrieval;Uncertainty","fuzzy logic;inference mechanisms;information retrieval;pattern recognition;vocabulary","fuzzy clustering;fuzzy inferencing;fuzzy logic;index terms;information retrieval;query process;semantic information","","8","","19","","","7-10 May 2000","07 May 2000-10 May 2000","IEEE","IEEE Conference Publications"
"Design and implementation of multi-agent environment for Internet information retrieval service","Byung-Ho Lee; Min-Sik Park; Yoojin Chung; Hyuk-Chul Kwon","Dept. of Inf. Syst. Eng., Pusan Nat. Univ., South Korea","ISIE 2001. 2001 IEEE International Symposium on Industrial Electronics Proceedings (Cat. No.01TH8570)","20020807","2001","1","","318","321 vol.1","As the volume of Internet information has been increasing, an Internet retrieval agent is studied to offer an individualized or specialized retrieval engine according to the user's preference and purpose and to overcome the weak points existing in retrieval engines. In order to elevate the recall and precision of a retrieval engine and simultaneously to get effective results, the existing retrieval engine should be moduled enabling effective distribution and multi-processing. Through this process user preference should be reflected on the retrieval result. In this study we transformed the Mirine system (made by PNU) into the base system of the agent and constructed the retrieval agent environment for distribution, multi processing, and real searching","","POD:0-7803-7090-2","10.1109/ISIE.2001.931806","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=931806","","Computer networks;Computer science;Electronic mail;Information retrieval;Information systems;Natural languages;Protocols;Search engines;Systems engineering and theory;Web and internet services","Internet;search engines;software agents","Internet information retrieval service;Internet retrieval agent;Mirine system;distribution;multi processing;multi-agent environment;multi-processing;real searching;retrieval agent environment;retrieval engine;retrieval engines;user preference","","0","","","","","2001","12 Jun 2001-16 Jun 2001","IEEE","IEEE Conference Publications"
"Information retrieval in digital watermarking","J. R. Hernandez Martin; M. Kutter","","IEEE Communications Magazine","20020807","2001","39","8","110","116","Digital watermarking, the art of robust information hiding in images, has gained a large interest in both research and industry in the past few years. Every watermarking system has two main parts: watermark embedding and watermark extraction/detection. Previous developments in the theoretical analysis of digital watermarking schemes have shown that there is a direct link between digital watermarking and communication theory. These parallels are extremely helpful when it comes to designing efficient and optimal watermark detectors. We focus on this issue and investigate how to design good watermark detectors taking into account the basics of communication theory. Furthermore, we discuss different ways to achieve robustness to geometrical attacks and elaborate on watermark attacks","0163-6804;01636804","","10.1109/35.940051","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=940051","","Art;Data mining;Detectors;Digital signal processing;Information retrieval;Light sources;Robustness;Spread spectrum communication;System performance;Watermarking","copy protection;data communication;data encapsulation;feature extraction;image coding;information retrieval;information theory;security of data;signal detection","communication theory;digital watermarking;efficient watermark detector;geometrical attacks;image coding;industry;information retrieval;optimal watermark detector;research;robust information hiding;spread spectrum watermarking;watermark attacks;watermark embedding;watermark extraction/detection;watermarking system","","7","2","5","","","Aug 2001","","IEEE","IEEE Journals & Magazines"
"Lower bounds for linear locally decodable codes and private information retrieval","O. Goldreich; H. Karloff; L. J. Schulman; L. Trevisan","Dept. of Comput. Sci., Weizmann Inst. of Sci., Rehovot, Israel","Proceedings 17th IEEE Annual Conference on Computational Complexity","20020807","2002","","","143","151","We prove that if a linear error-correcting code C: {0, 1}<sup>n </sup> → {0, 1}<sup>m</sup> is such that a bit of the message can be probabilistically reconstructed by looking at two entries of a corrupted codeword, then m = 2<sup>Ω(n)</sup>. We also present several extensions of this result. We show a reduction from the complexity, of one-round, information-theoretic private information retrieval systems (with two servers) to locally decodable codes, and conclude that if all the servers' answers are linear combinations of the database content, then t = Ω(n/2<sup>a</sup>), where t is the length of the user's query and a is the length of the servers' answers. Actually, 2<sup>a</sup> can be replaced by O(a<sup>k</sup>), where k is the number of bit locations in the answer that are actually inspected in the reconstruction","1093-0159;10930159","POD:0-7695-1468-5","10.1109/CCC.2002.1004353","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1004353","","Complexity theory;Computer science;Databases;Decoding;Error correction;Error correction codes;Information retrieval;Linear code;Protocols;Upper bound","communication complexity;decoding;error correction codes;information retrieval;information retrieval systems;linear codes","complexity;corrupted codeword;database content;linear combinations;linear error correcting code;linear locally decodable codes;lower bounds;one-round information theoretic private information retrieval systems;server answer length;servers;user query length","","15","","7","","","2002","21 May 2002-24 May 2002","IEEE","IEEE Conference Publications"
"On hierarchical multimedia information retrieval","J. You; T. Dillon; J. Liu; E. Pissaloux","Sch. of Comput. & Info. Tech, Griffith Univ., Brisbane, Qld., Australia","Proceedings 2001 International Conference on Image Processing (Cat. No.01CH37205)","20020807","2001","2","","729","732 vol.2","This paper presents a data warehousing approach to hierarchical multimedia information retrieval. To tackle the key issues such as multimedia data representation, storage, integration, indexing, similarity measures, searching methods and query processing, the proposed algorithms allow one: (1) to extend the concepts of conventional data warehouse and multimedia databases to multimedia data warehouses for effective data representation and storage; (2) to develop a multimedia starflake schema to integrate multiple data streams for hierarchical data representation and indexing; (3) to apply data aggregation techniques for decision support to speed up query processing and searching. In addition, the new system architecture is compared with a conventional database structure. Furthermore, a case study is presented to illustrate the development of a content-based image retrieval system for cyclone pattern recognition. We conclude that the proposed approach can be applied to other multimedia systems with effective data storage, retrieval and integration","","POD:0-7803-6725-1","10.1109/ICIP.2001.958597","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=958597","","Data warehouses;Image databases;Image retrieval;Indexing;Information retrieval;Multimedia databases;Query processing;Streaming media;Velocity measurement;Warehousing","content-based retrieval;data structures;image retrieval;multimedia databases;pattern recognition;query formulation;visual databases","content-based retrieval;cyclone pattern recognition;data aggregation;data indexing;data integration;data representation;data storage;data warehousing;hierarchical multimedia information retrieval;image retrieval;multimedia databases;query processing;searching methods;similarity measures;starflake schema","","0","1","8","","","7-10 Oct 2001","07 Oct 2001-10 Oct 2001","IEEE","IEEE Conference Publications"
