"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1185931,1186267,1186195,1185859,1185975,1187309,1186301,1186095,1187134,1186341,1186066,1187364,1183910,1184036,1183930,1184048,1183922,1184236,1184034,1185211,1183915,1183881,1184044,1184000,1183895,1184024,1183995,1184043,1181101,1179945,1179972,1183020,1181345,1181223,1183378,1181343,1180996,1181293,1182888,1182301,1182100,1183095,1180021,1181211,1181161,1181100,1181995,1179950,1182203,1183043,1181775,1183446,1183439,1179992,1181130,1181305,1183042,1180930,1183630,1181230,1183515,1180796,1181651,1181667,1180823,1181457,1181593,1181655,1181642,1181645,1180638,1180863,1180846,1181611,1181657,1181660,1181618,1180848,1181661,1180875,1180876,1175360,1174529,1174538,1174521,1179375,1176772,1176813,1175387,1175407,1174480,1176780,1176886,1177870,1174400,1137343,1176949,1177867,1175336,1174560",2017/05/04 21:58:10
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Spatial similarity and annotation-based image retrieval system","SooCheol Lee; EenJun Hwang","Graduate Sch. of Inf. & Commun., Ajou Univ., Suwon, South Korea","Fourth International Symposium on Multimedia Software Engineering, 2002. Proceedings.","20030225","2002","","","33","36","Content-based image retrieval (CBIR) systems often rely on global image characteristics such as color and texture histograms, but not the spatial relationships among component objects of an image. In this paper, we describe a new image retrieval scheme where objects of interest in an image are first identified and spatial relationships among them as well as their features including semantic information are annotated to represent the image. An important and unique aspect of the system is that users are allowed to formulate a query based on both objects of an image and their spatial relationships. This could give better precision and flexibility to retrieve images from image databases. In the prototype system, semantic information of interest for objects and the spatial relationships among them are captured and represented using XML.","","POD:0-7695-1857-5","10.1109/MMSE.2002.1181593","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181593","","Content based retrieval;Digital images;Image databases;Image retrieval;Image storage;Information retrieval;Multimedia databases;Multimedia systems;Spatial databases;XML","content-based retrieval;feature extraction;hypermedia markup languages;image retrieval;visual databases","XML;annotation-based image retrieval system;content-based image retrieval systems;features;image databases;objects;precision;query formulation;semantic information;spatial relationships;spatial similarity","","1","","15","","","2002","","IEEE","IEEE Conference Publications"
"Iterative clustering of high dimensional text data augmented by local search","I. S. Dhillon; Yuqiang Guan; J. Kogan","Dept. of Comput. Sci., Texas Univ., Austin, TX, USA","2002 IEEE International Conference on Data Mining, 2002. Proceedings.","20030310","2002","","","131","138","The k-means algorithm with cosine similarity, also known as the spherical k-means algorithm, is a popular method for clustering document collections. However spherical k-means can often yield qualitatively poor results, especially when cluster sizes are small, say 25-30 documents per cluster, where it tends to get stuck at a local maximum far away from the optimal solution. In this paper, we present a local search procedure, which we call 'first-variation"" that refines a given clustering by incrementally moving data points between clusters, thus achieving a higher objective function value. An enhancement of first variation allows a chain of such moves in a Kernighan-Lin fashion and leads to a better local maximum. Combining the enhanced first-variation with spherical k-means yields a powerful ""ping-pong"" strategy that often qualitatively improves k-means clustering and is computationally efficient. We present several experimental results to highlight the improvement achieved by our proposed algorithm in clustering high-dimensional and sparse text data.","","POD:0-7695-1754-4","10.1109/ICDM.2002.1183895","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183895","","Clustering algorithms;Data mining;Euclidean distance;Frequency;Information retrieval;Iterative algorithms;Mathematics;Refining;Statistics","data mining;pattern clustering;search problems;text analysis","cosine similarity;document collection clustering;first variation;high dimensional text data;incremental data point movement;iterative clustering;local maximum;local search;objective function value;ping-pong strategy;sparse text data clustering;spherical k-means algorithm","","23","","18","","","2002","","IEEE","IEEE Conference Publications"
"Data storage and retrieval for video-on-demand servers","P. Sumari; A. Samsudin; H. Kamarulhaili","Sch. of Comput. Sci., Univ. Sci. of Malaysia, Penang, Malaysia","Fourth International Symposium on Multimedia Software Engineering, 2002. Proceedings.","20030225","2002","","","240","245","Video on demand (VOD) is a system that provides a service to users to browse and watch videos within a computer network. One of the most challenging aspects in such system is to have a VOD server with a capability of retrieving and transmitting different blocks of videos simultaneously. A part from this the VOD server should also capable of producing high number of simultaneous streams with a low average waiting time. In this paper we present a new data storage scheme employed by the VOD server to eliminate latency and hence producing maximum number of simultaneous streams. In this scheme the disk is divided into regions and blocks of video are scattered within the regions based on the residual theory rule. We also developed a stream caching technique for reducing the average waiting time of the system.","","POD:0-7695-1857-5","10.1109/MMSE.2002.1181618","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181618","","Delay;Displays;Information retrieval;Memory;Multimedia computing;Network servers;Scattering;Streaming media;TV;Video on demand","cache storage;client-server systems;multimedia communication;resource allocation;video on demand","cache component;computer network;data storage;replicated buffer;residual theory rule;server;stream caching;video on demand;video streams;waiting time","","0","","6","","","2002","","IEEE","IEEE Conference Publications"
"Rotation and translation invariant color image retrieval","Jia Kebin; Fang Sheng; Zhu Qing","Waseda Res. Center, Telecommun. Advancement Organ. of Japan, Tokyo, Japan","6th International Conference on Signal Processing, 2002.","20030228","2002","2","","1063","1066 vol.2","A new content-based color image retrieval method is proposed, in which both the color content and the spatial relationship of image have been taken into account. In order to represent the spatial distribution information of image, a disorder matrix, which has the invariance to the rotation and translation of the image content, has been designed. During the actual matching stage, the global color histogram intersection is used firstly to generate candidate image list. Then the disorder matrix representing the spatial information of the image is employed to refine the retrieval result by deleting the dissimilar images from the candidate list. Experimental results with various types of images show that the proposed method not only achieves a high image retrieval performance but also improve the retrieval precision. Furthermore, it is robust even with some rotation and translation cases.","","POD:0-7803-7488-6","10.1109/ICOSP.2002.1179972","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1179972","","Color;Content based retrieval;Focusing;Histograms;Image databases;Image retrieval;Information retrieval;Large-scale systems;Robustness;Spatial databases","content-based retrieval;image colour analysis;image matching;image representation;image retrieval;matrix algebra","content-based color image retrieval;disorder matrix;global color histogram intersection;image list;image matching;image representation;image retrieval performance;retrieval precision;rotation invariant color image retrieval;spatial distribution information;translation invariant color image retrieval","","3","","15","","","26-30 Aug. 2002","","IEEE","IEEE Conference Publications"
"Research on Web mining-based intelligent search engine","Yan Li; Xin-Zhong Chen; Bing-Ru Yang","Inf. Eng. Sch., Beijing Univ. of Sci. & Technol., China","Proceedings. International Conference on Machine Learning and Cybernetics","20030219","2002","1","","386","390 vol.1","Currently, the World-Wide Web has developed to a distributed information space with nearly 100 million workstations and several billion pages, which causes problems for people trying to find required information amongst the huge amount of information available. The search engine is a very important tool for people to obtain information on the Internet, but low-precision and low-recall exist widely in current search engines. With the rapid development of the Internet, effective and accurate intelligent search engines based on Web mining technology have become important. This paper introduces the theory and correlative conception of the search engine and then the definition, classification and the application of Web mining are described. Finally, important applications of Web mining technology in intelligent search engines are discussed in detail.","","POD:0-7803-7508-4","10.1109/ICMLC.2002.1176780","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176780","","Databases;Educational institutions;Information retrieval;Internet;Search engines;Space technology;Web mining;Web pages;Web server;Workstations","Internet;data mining;search engines","Internet;Web mining technology;Web mining-based intelligent search engine;World-Wide Web;distributed information space;information retrieval","","1","","8","","","2002","","IEEE","IEEE Conference Publications"
"An approach for organizing knowledge according to terminology and representing it visually","K. Ishida; T. Ohta","Fac. of Int. Agric. & Food Studies, Tokyo Univ. of Agric., Japan","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","20030219","2002","32","4","366","373","We describe a term relation frequency (TRF) method for finding comprehensive documents in a rapidly growing academic discipline. The method enables us to organize knowledge into a single document based on terminology. The method is based on the classification of documents into comprehensive, central, peripheral, and independent classes according to the commonality and exclusiveness of terminology. Being able to find the documents quickly is helpful for our understanding of the discipline. Multiple-meaning technical terms such as ""coordination"" play a key role in rapidly growing academic disciplines such as coordination science. Visual representation of the multiple-meaning terms helps us to identify quickly and easily how the terms are used. With TRF and visualization methods, we can identify documents that explain a technical term comprehensively. We can also identify a change in the subject of a discipline according to when the comprehensive documents are written. We show that the observed change matches our understanding of the topic of the field ""coordination science."" The methods discussed here are promising to help us quickly understand and advance research in rapidly growing academic disciplines such as coordination science.","1094-6977;10946977","","10.1109/TSMCC.2002.806064","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176886","","Agriculture;Collaborative work;Frequency;Information retrieval;Information systems;Internet;Organizing;Sliding mode control;Terminology;Visualization","data visualisation;information retrieval","comprehensive documents;documents classification;multiple-meaning terms;term relation frequency method;terminology;visualization methods","","4","","13","","","Nov. 2002","","IEEE","IEEE Journals & Magazines"
"EER-CONCEPTOOL: a ""reasonable"" environment for schema and ontology sharing","H. Meisel; E. Compatangelo","Dept. of Comput. Sci., Univ. of Aberdeen, UK","14th IEEE International Conference on Tools with Artificial Intelligence, 2002. (ICTAI 2002). Proceedings.","20030225","2002","","","527","534","We propose a system which supports knowledge sharing through the articulation of the overlapping components in two or more schemas or ontologies. EER-CONCEPTOOL uses description logics (DLs) to formalise and capture some of the relevant features of knowledge described using an enhanced entity-relationship (EER) model. We describe how DL-based reasoning can provide a relevant part of the semi-automated deductive support needed to specify the articulation (i.e. the shared content) of two EER knowledge bases. We also show how a more effective level of support can be provided by the EER-CONCEPTOOL architecture, which combines DL-based deductions with lexical analysis and heuristic inferences. We illustrate the approach to knowledge articulation in our system by way of an example.","1082-3409;10823409","POD:0-7695-1849-4","10.1109/TAI.2002.1180848","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1180848","","Databases;Humans;Information retrieval;Intelligent structures;Knowledge based systems;Knowledge engineering;Knowledge management;Logic;Manifolds;Ontologies","formal logic;inference mechanisms;knowledge based systems","EER-CONCEPTOOL;description logics;enhanced entity-relationship model;heuristic inferences;knowledge based systems;knowledge sharing;lexical analysis;ontology sharing;shared content","","0","","24","","","2002","","IEEE","IEEE Conference Publications"
"Web user log mining for Web retrieval","Yu Yijun; Chen Cun","Inst. of Comput. Sci., Zhejiang Univ., China","TENCON '02. Proceedings. 2002 IEEE Region 10 Conference on Computers, Communications, Control and Power Engineering","20030228","2002","1","","97","100 vol.1","As information on the Internet expands rapidly, we can get more information than before. However, how to find user-intended information from the Internet including text, images, and video is not easy. In this paper, we use relevance feedback and build user space by an improved Bayesian algorithm to mine the log of user's feedback to improve retrieval performance. Data mining is used to remove clutter and irrelevant text information, and help to eliminate mismatch between the page author's expression and the user's understanding and expectation.","","POD:0-7803-7490-8","10.1109/TENCON.2002.1181223","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181223","","Content based retrieval;Crawlers;Data mining;Feature extraction;Feedback;Image retrieval;Information retrieval;Spatial databases;Videos;Web pages","Bayes methods;Internet;data mining;relevance feedback;user modelling","Internet;Web retrieval;Web user log mining;data mining;improved Bayesian algorithm;page author expression;relevance feedback;retrieval performance;user expectation;user understanding","","1","","7","","","28-31 Oct. 2002","","IEEE","IEEE Conference Publications"
"Remote meteorological observation system and interactive data publishing on web with XML for science education","M. Soga; K. Ninobe; Y. Morimoto; M. Fujigaki; A. Nakajima; H. Tanikawa; M. Miwa; H. Yamada; K. Kato","Fac. of Syst. Eng., Wakayama Univ., Japan","International Conference on Computers in Education, 2002. Proceedings.","20030320","2002","","","860","864 vol.2","We developed a remote meteorological observation system and interactive data publishing system on the web. Meteorological sensors collect data and send it to the DBMS. When students retrieve past data on the web, the data are brought with XML. Therefore the data can be transformed by XSLT with XSL style format in accordance with students' demand. The system has flexible GUI by using XML. Also the system can generate some pairs of problem and answer automatically to learn meteorology. This system will contribute to science education.","","POD:0-7695-1509-6","10.1109/CIE.2002.1186095","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186095","","Displays;Information retrieval;Meteorology;Ocean temperature;Publishing;Sensor systems;Temperature sensors;Weather forecasting;Wind;XML","computer aided instruction;database management systems;geophysics computing;graphical user interfaces;interactive systems;meteorology","DBMS;GUI;XML;XSL style format;XSLT;interactive data publishing system;remote meteorological observation system;science education;world wide web","","0","","5","","","3-6 Dec. 2002","","IEEE","IEEE Conference Publications"
"Counter mode encryption for FNBDT/MELP","R. Sleezer; E. Daniel; J. Raymond; J. Brewer; K. Teague","Electr. & Comput. Eng., Oklahoma State Univ., Stillwater, OK, USA","The 2002 45th Midwest Symposium on Circuits and Systems, 2002. MWSCAS-2002.","20030320","2002","3","","III-692","III-695 vol.3","Counter mode encryption is the proposed method for encrypting Mixed Excitation Linear Predictor (MELP) data for the Future NarrowBand Digital Terminal (FNBDT). Counter mode encryption employs an indefinite keypad generated by an encrypting function applied to a counter. The clear (unencrypted) data is exclusive-or-ed with the next available key in the pad. When encrypted data is received, the clear data may be retrieved by exclusive-or-ing the encrypted data with the same key used for encryption. The benefits and drawbacks of implementing counter mode encryption for real time MELP audio applications are presented.","","POD:0-7803-7523-8","10.1109/MWSCAS.2002.1187134","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1187134","","Bandwidth;Codecs;Counting circuits;Cryptography;Data engineering;Information retrieval;NIST;Narrowband;Protocols;Speech","audio coding;cryptography;linear predictive coding;synchronisation;telecommunication security;voice communication","FNBDT/MELP;Future NarrowBand Digital Terminal;MELP data;audio communication;counter mode encryption;encrypting function;encryption synchronization;mixed excitation linear predictor data;real time MELP audio applications;secure communication","","0","","7","","","4-7 Aug. 2002","","IEEE","IEEE Conference Publications"
"A novel image retrieval model","JunWei Han; Lei Guo; YongSheng Bao","Dept. of Autom. Control, Northwestern Polytech. Univ., Xi'an, China","6th International Conference on Signal Processing, 2002.","20030228","2002","2","","953","956 vol.2","Image retrieval is the important to researchers in many domains. Traditional text-based query methods use caption and keywords to annotate and retrieval image databases, which often consumes a mass of human labor. Feature vector based retrieval methods only can provide the query by example, and cannot provide retrieval on the semantic level. In this paper, we propose a novel image retrieval model that combines good qualities of those two methods mentioned above. It utilizes the image low-level features and the user relevance feedback mechanism to classify images and acquire high-level semantic information. Furthermore, the image classification and the semantic information are not fixed, which can be changed by the user according to his preference. Experiments show that our scheme can achieve high efficiency.","","POD:0-7803-7488-6","10.1109/ICOSP.2002.1179945","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1179945","","Content based retrieval;Feature extraction;Feedback;Histograms;Image analysis;Image classification;Image databases;Image retrieval;Information retrieval;Shape","feature extraction;image classification;image retrieval;relevance feedback","high-level semantic information;image classification;image retrieval model;low-level features;query by example;text-based query methods;user relevance feedback mechanism","","1","","6","","","26-30 Aug. 2002","","IEEE","IEEE Conference Publications"
"Statistical analysis of state-covariance subspace-estimation methods","A. N. Amini; T. T. Georgiou","Dept. of Electr. & Comput. Eng., Minnesota Univ., USA","Proceedings of the 41st IEEE Conference on Decision and Control, 2002.","20030310","2002","3","","2633","2638 vol.3","We present a statistical analysis of subspace-based methods for the retrieval of sinusoids. The formalism described previously encompasses the modern nonlinear methods of MUSIC and ESPRIT and yields methods of even higher resolution. These rely on eigendecomposition of state-covariances of linear systems, as opposed to eigendecomposition of Toeplitz matrices (originating from antenna arrays or tapped delay-lines and treated). We focus on the variability of estimates when the theory is applied to sampled covariances obtained from finite observation records, and in particular, we provide an expression for the variance of the angle operator between estimated and exact signal subspaces.","0191-2216;01912216","POD:0-7803-7516-5","10.1109/CDC.2002.1184236","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1184236","","Covariance matrix;Delay;Ear;Information retrieval;Linear antenna arrays;Linear systems;Matrix decomposition;Multiple signal classification;Music information retrieval;Statistical analysis","Toeplitz matrices;eigenvalues and eigenfunctions;singular value decomposition;stochastic processes","Toeplitz matrices;angle operator;eigendecomposition;exact signal subspaces;nonlinear methods;sinusoids;state-covariance subspace-estimation methods;statistical analysis","","3","","10","","","10-13 Dec. 2002","","IEEE","IEEE Conference Publications"
"Flexible color texture retrieval method using multi-resolution mosaic for image classification","H. Guan; S. Wada","Dept. of Electr. Eng., Tokyo Denki Univ., Japan","6th International Conference on Signal Processing, 2002.","20030228","2002","1","","612","615 vol.1","A color texture retrieval system has been developed using a multi-resolution mosaic for flexible image classification. First, a representation of the color texture image is investigated. The texture can be characterized by features such as shape, structure, color and randomness. The texture features are extracted using operators. Then the feature images are transformed to lower dimension feature vectors using multi-resolution mosaic processing. Next, a similarity function is calculated for an unknown input color texture image. Finally, a new distance, with weight functions, is calculated using the similarity functions, and the results are sorted. By selecting weight functions, we can reflect the impression of texture features flexibly in retrieval. The effectiveness of retrieval is demonstrated in simulations with a database of several color texture images.","","POD:0-7803-7488-6","10.1109/ICOSP.2002.1181130","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181130","","Color;Humans;Image classification;Image resolution;Image retrieval;Image texture analysis;Information retrieval;Multimedia systems;Pixel;Shape","feature extraction;image classification;image colour analysis;image resolution;image retrieval;image segmentation;image texture;visual databases","color image retrieval;color texture retrieval;image classification;image database;multi-resolution mosaic;randomness;shape;similarity function;structure;texture feature extraction;weight functions","","0","","","","","26-30 Aug. 2002","","IEEE","IEEE Conference Publications"
"Storing and maintaining semistructured data efficiently in an object-relational database","Yuanying Mo; Tok Wang Ling","Nat. Univ. of Singapore, Singapore","Proceedings of the Third International Conference on Web Information Systems Engineering, 2002. WISE 2002.","20030225","2002","","","247","256","We propose to use object-relational database management systems to store and manage semi-structured data. ORA-SS (Object-Relationship-Attribute model for Semi-Structured data) (Dobbie et al., 2000) is used as the data model. It not only reflects the nested structure of semi-structured data, but also distinguishes between object classes and relationship types, and between attributes of object classes and attributes of relationship types. ORA-SS can specify the degree of n-ary relationship types and indicate if an attribute is an attribute of a relationship type or an attribute of an object class. Existing semi-structured data models cannot specify such information. We use this information to translate XML Schemas/DTD to ORA-SS schemas, then to object-relational databases correctly and without avoidable redundancy. The existing techniques have a lot of redundancy in storage and introduce node IDs of the tree instance which are not needed in our approach.","","POD:0-7695-1766-8","10.1109/WISE.2002.1181661","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181661","","Data models;Database systems;Information retrieval;Intrusion detection;Memory;Organizing;Relational databases;Scalability;Tree graphs;XML","data models;data structures;hypermedia markup languages;object-oriented databases;relational databases","DTD;ORA-SS;Object-Relationship-Attribute model for Semi-Structured data;XML;XML Schemas;data model;n-ary relationship types;object classes;object oriented database;object-relational database;redundancy;semistructured data storage","","1","","23","","","12-14 Dec. 2002","","IEEE","IEEE Conference Publications"
"Construction of semantic classification hierarchy of Chinese nouns","Zhai Gaoshou; Zhang Yongkui; Yang Erhong","Sch. of Comput. Sci. & Inf. Technol., Northern Jiaotong Univ., Beijing, China","TENCON '02. Proceedings. 2002 IEEE Region 10 Conference on Computers, Communications, Control and Power Engineering","20030228","2002","1","","427","430 vol.1","Semantic classification is always the key element of knowledge representation in machine tractable dictionary. Although some ready-made semantic classification hierarchies are available, none of them are ready to be used. Therefore, research on constructing semantic classification hierarchies based on online resources have been carried out. In this paper, efforts to construct semantic classification hierarchy (SCH) of Chinese nouns based on primitive version of modern Chinese noun machine tractable dictionary (MCNMTD) have been made, and results are presented.","","POD:0-7803-7490-8","10.1109/TENCON.2002.1181305","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181305","","Computer science;Databases;Dictionaries;Information processing;Information retrieval;Information technology;Kernel;Knowledge representation;Machine intelligence;Natural language processing","knowledge representation;natural language interfaces;semantic networks","Chinese noun machine tractable dictionary;Chinese nouns;knowledge representation;online resources;primitive version;semantic classification hierarchy","","0","","9","","","28-31 Oct. 2002","","IEEE","IEEE Conference Publications"
"Java framework for search applications","Jun-jang Jeng; L. Kozakov; S. Lumelsky","IBM T. J. Watson Res. Center, Yorktown Heights, NY, USA","2003 Symposium on Applications and the Internet, 2003. Proceedings.","20030228","2003","","","136","146","This paper presents Java Search Services Framework (JSSF), developed at the IBM TJ. Watson Research Center JSSF supports integration of distributed search centric service components, and enables rapid development and comparative evaluation of search applications. In this paper we focus on describing the architectural characteristics of JSSF including main concepts, internal mechanisms and structural elements. The most significant aspects of JSSF are: (1) domain oriented approach, (2) model based decomposition, (3) task centric composition and (4) event based integration. An implementation of visual composition and evaluation toolkits built upon JSSF will be described as well. A preliminary study of using JSSF to construct search centric applications will be given at the end of this paper to illustrate the impact of JSSF on application development in terms of both flexibility and performance.","","POD:0-7695-1872-9","10.1109/SAINT.2003.1183042","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183042","","Application software;Automata;Information analysis;Information retrieval;Information technology;Internet;Java;Kernel;Runtime;Search engines","Java;meta data;query formulation;software architecture;workflow management software","JSSF;Java Search Services Framework;architectural characteristics;distributed search centric service components;event based integration;internal mechanisms;search applications;structural elements","","0","","11","","","27-31 Jan. 2003","","IEEE","IEEE Conference Publications"
"BSS: a new approach for watermark attack","Jiang Du; Choong-Hoon Lee; Heung-Kyu Lee; Youngho Suh","Dept. of Comput. Sci., Korea Adv. Inst. of Sci. & Technol., Daejon, South Korea","Fourth International Symposium on Multimedia Software Engineering, 2002. Proceedings.","20030225","2002","","","182","187","Digital watermarking is an enabling technology to prove ownership on copyrighted material, detect originators of illegally made copies, monitor the usage of copyrighted multimedia data, and analyze the spread spectrum of data over networks and servers. Most watermarking methods for images and video can be viewed as a communications problem in which the watermark must be transmitted and received through a watermark channel. This channel includes distortions resulting from attacks and interference from the original digital data. It is well accepted that an effective watermarking scheme may be described as the secure, imperceptible, robust communication of information by direct embedding in, and retrieval from, digital data. For verifying the security and robustness of watermarking algorithms, specific attacks have to be applied to test them. By using a theoretical approach based on random processes, signal processes, and communication theory, we propose a stochastic formulation of a new watermarking attack using a blind source separation-based concept. The proposed attack considers the watermarking channel as a ""black-box"". A host image was passed through the ""black-box"", which includes the watermarking embedding process, and then the watermarked image was produced The watermarked image is viewed as linear mixtures of unknown source signals, and we attempt to recover sources from their linear mixtures without resorting to any prior knowledge by using blind source separation theory.","","POD:0-7695-1857-5","10.1109/MMSE.2002.1181611","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181611","","Data analysis;Information retrieval;Interference;Monitoring;Network servers;Robustness;Signal processing;Source separation;Spread spectrum communication;Watermarking","blind source separation;copy protection;copyright;image coding;multimedia systems;random processes;security of data;stochastic processes;video coding;watermarking","BSS;black-box;blind source separation based theory;communication theory;copyrighted multimedia data;digital watermarking attacks;distortions;host image;illegally made copies;interference;linear unknown source signal mixtures;networks;random processes;secure imperceptible robust information communication;security;servers;signal processes;stochastic formulation;video;watermark channel;watermarked image;watermarking algorithms;watermarking embedding process","","0","","18","","","2002","","IEEE","IEEE Conference Publications"
"Concepts and ontologies in web-based educational systems","L. Aroyo; D. Dicheva","Technische Universiteit Eindhoven, Netherlands","International Conference on Computers in Education, 2002. Proceedings.","20030320","2002","","","1551","1552 vol.2","The goal of this paper is to explore issues concerned with the design of concept/ontology-based WBES and to outline the state-of-the-art in the development of ontology-aware systems that facilitate the reuse, sharing, and exchange of knowledge and components with respect to both their creating and authoring. We hope that it will contribute to defining the path towards a new generation authoring strategies, which will meet the complex requirements of concept-based WBES authoring.","","POD:0-7695-1509-6","10.1109/CIE.2002.1186341","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186341","","Authoring systems;Buildings;Courseware;Information retrieval;Libraries;Navigation;Ontologies;Organizing;Semantic Web;Visualization","authoring systems;computer aided instruction;information resources;knowledge engineering","authoring strategies;knowledge exchange;knowledge reuse;knowledge sharing;ontologies;ontology-aware systems;state-of-the-art;web-based educational systems","","2","","12","","","3-6 Dec. 2002","","IEEE","IEEE Conference Publications"
"Toward XML-based knowledge discovery systems","R. Meo; G. Psaila","Dipt. di Inf., Torino Univ., Italy","2002 IEEE International Conference on Data Mining, 2002. Proceedings.","20030310","2002","","","665","668","Inductive databases are intended to be general purpose databases in which both source data and mined patterns can be represented, retrieved and manipulated. However, the heterogeneity of models for mined patterns makes difficult to realize them. In this paper, we explore the feasibility of using XML as the unifying framework for inductive databases, introducing a suitable data model called XDM (XML for data mining). XDM is designed to describe source raw data, heterogeneous mined patterns and data mining statements, so that they can be stored inside a unique XML-based inductive database.","","POD:0-7695-1754-4","10.1109/ICDM.2002.1184024","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1184024","","Classification tree analysis;Containers;Data analysis;Data mining;Data models;Information retrieval;Open systems;Pattern analysis;Spatial databases;XML","data mining;deductive databases;hypermedia markup languages;open systems","XDM;XML;data mining;database management system;heterogeneous mined patterns;inductive databases;knowledge discovery systems;open systems","","6","","5","","","2002","","IEEE","IEEE Conference Publications"
"Content-based video retrieval using mosaic images","M. Hirakawa; K. Uchida; A. Yoshitaka","Graduate Sch. of Eng., Hiroshima Univ., Japan","First International Symposium on Cyber Worlds, 2002. Proceedings.","20030225","2002","","","161","167","Content-based video retrieval is one of the most active multimedia research issues. We propose a system for retrieving video data by means of mosaic images. Mosaicing is a technique of joining/merging frames of a shot into one blended image. The resulting mosaic image can convey three primitive features in videos, that is, background, (moving) objects, and camera work such as pan, tilt and zoom. Thanks to this capability, the user can retrieve video databases effectively by specifying queries encompassing the condition of these three types of video features.","","POD:0-7695-1862-1","10.1109/CW.2002.1180875","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1180875","","Cameras;Content based retrieval;Database languages;Image databases;Image retrieval;Information retrieval;Merging;Poles and towers;Spatial databases;Visual databases","content-based retrieval;feature extraction;image colour analysis;image retrieval;image segmentation;multimedia databases;video databases;video signal processing","background;blended image;camera work;content-based video retrieval;frame joining;frame merging;mosaic images;moving objects;multimedia;pan;primitive features;tilt;video databases;zoom","","1","1","9","","","2002","","IEEE","IEEE Conference Publications"
"A framework for sharing problems and evaluation case-bases in instructor communities","H. Watanabe; M. Arai; S. Takei","Sch. of Sci. & Eng., Teikyo Univ., Utsunomiya, Japan","International Conference on Computers in Education, 2002. Proceedings.","20030320","2002","","","753","757 vol.1","It is very important to develop technologies that automatically evaluate learners' answers for descriptive problems such as programming practice, in the e-learning environment. The case-based approach is one of the most promising technologies for automated evaluation. The key issue in implementing automated evaluation systems by the case-based approach is how one can acquire many evaluation cases and construct rich case-bases. This paper presents a solution to the issue, that is, a framework for sharing evaluation case-bases among instructors. Sharing case-bases promotes enrichment of the case-bases, because case-based evaluation systems obtain new cases through evaluation work, which is the collaboration between human instructors and computer systems. The framework for sharing case-bases is also expected to form the instructors' community and promote communication among instructors.","","POD:0-7695-1509-6","10.1109/CIE.2002.1186066","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186066","","Assembly systems;Automatic programming;Collaborative work;Computer Society;Computer science education;Electronic learning;Humans;Information analysis;Information retrieval;Programming profession","computer aided instruction;computer science education;educational administrative data processing;teaching","CAI;automated evaluation systems;case-based approach;collaboration;computer systems;e-learning environment;human instructors;instructor communities;problem sharing framework;programming practice","","0","","6","","","3-6 Dec. 2002","","IEEE","IEEE Conference Publications"
